Name,"Sub Category","Plan","AUM","Returns vs sub-category - 5Y","Returns vs sub-category - 10Y","PE Ratio","Category YTM","Returns vs sub-category - 1Y","Average Maturity","Category PE Ratio","Sortino Ratio","Sharpe Ratio","Returns vs sub-category - 3Y"
TRUSTMF Corporate Bond Fund,"Corporate Bond Fund","Growth","120.6023","0","0","0","7.506023166023162","139.1497621111006","2.03","0","-0.0837","-0.7222901079206332","2.35625263568507"
UTI NIFTY50 Equal Weight Index Fund,"Index Fund","Growth","120.3522","0","0","19.182","0","4.616741532836065","0","24.005141312056736","0.0086","0.08413489169185398","0"
HDFC NIFTY Realty Index Fund,"Index Fund","Growth","118.4957","0","0","35.9852","0","-14.665966715454342","0","24.005141312056736","-0.0918","-0.885797538944425","0"
Mirae Asset Nifty India Manufacturing ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","118.3183","0","0","0","0","6.2764793781071795","0","0","0.05","0.4905222930713751","1.5384502467167056"
Kotak FMP-304-3119D,"Fixed Maturity Plans","Growth","117.8792","0","0","0","5.743076923076924","0.380330501444811","0","0","-0.0953","-0.8603983263582049","1.0752707717134073"
Kotak NIFTY 100 Low Volatility 30 Index Fund,"Index Fund","Growth","117.7435","0","0","27.4181","0","0.38102015103921216","0","24.005141312056736","-0.0276","-0.27621643687514325","0"
Axis NIFTY IT Index Fund,"Index Fund","Growth","117.3353","0","0","20.2089","0","-17.340508714502583","0","24.005141312056736","-0.1101","-1.1604265250329295","0"
Tata Nifty Next 50 Index Fund,"Index Fund","Growth","117.19826118569999","0","0","19.4152","0","0","0","24.005141312056736","0.0033","0.03333646651941384","0"
Mirae Asset Dynamic Bond Fund,"Dynamic Bond Fund","Growth","116.2184","2.1304549188003956","0","0","7.315404411764704","-6.805523371327053","0.8","0","0.3178","2.006537794311386","2.453346689193475"
Samco Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","114.8554","0","0","23.3981","0","0","0","28.4546280193237","-0.1163","-1.241386515151506","0"
Baroda BNP Paribas Children's Fund,"Solution Oriented - Children's Fund","Growth","114.8163","0","0","0","6.634285714285715","22.703456895018174","0","0","0.0334","0.3349521159807772","0"
Groww Gold ETF FOF,"FoFs - Gold","Growth","114.41258167100001","0","0","0","7.579999999999999","0.8918243655341359","0","0","0.1504","1.6001503929318646","0"
Arudha Hybrid Long-Short Fund,"Conservative Hybrid Fund","Growth","113.738041294","0","0","17.0366","7.412100000000004","0","4.13","23.80660700000002","-0.0402","-0.29050349395489206","0"
Edelweiss Silver ETF FoF,"FoFs (Domestic) - Silver","Growth","113.0807","0","0","0","0","0","0","0","0.0743","0.8461112692784561","0"
Canara Rob Income Fund,"Medium to Long Duration Fund","Growth","112.7588","1.7215203071690497","2.3978826879593744","0","7.466883116883113","-1.5897607999893513","8.34","0","-0.1858","-1.789057036541876","1.9890209271744619"
Bandhan Nifty200 Momentum 30 Index Fund,"Index Fund","Growth","112.4143","0","0","25.4922","0","-0.2331308907211922","0","24.005141312056736","-0.0249","-0.24287997035572942","0.9816406074105171"
Mahindra Manulife Arbitrage Fund,"Arbitrage Fund","Growth","112.2727","1.310473653823343","0","20.1522","6.30893617021276","1.3463371226480327","0.010958904109589041","19.176108127208487","0.2473","1.8462052648608713","1.2997087964319078"
Nippon India Quant Fund,"Thematic Fund","Growth","111.8917","1.2740891454306642","1.1810869514168008","21.4879","0","0.4954888442746843","0","28.99236167664669","-0.019","-0.19049409439665055","1.160264386286103"
Mirae Asset CRISIL-IBX Financial Services 9-12 Months Debt Index Fund,"Index Funds - Debt Oriented","Growth","110.9127","0","0","0","6.728705179282877","0","0.74","0","0.3572","2.7002537880725215","0"
Tata Floating Rate Fund,"Floating Rate Fund","Growth","110.7799426909","0","0","0","7.305103448275873","1.9697030790310404","1.87","0","0.0555","0.4603607281252388","1.688366631857159"
Motilal Oswal Services Fund,"Sectoral Fund - Service Industry","Growth","110.4117","0","0","33.6702","0","0","0","28.175620000000006","0.0173","0.16509488181043044","0"
UTI Nifty Midsmallcap 400 Momentum Quality 100 Index Fund,"Index Fund","Growth","110.2331","0","0","27.8796","0","3.5859642320156575","0","24.005141312056736","0.0044","0.04286117123924637","0"
Taurus Mid Cap Fund,"Mid Cap Fund","Growth","108.9481","0.8726663563673603","1.1866177391768709","19.1035","0","0.023569533358812084","0","33.032014285714304","-0.0266","-0.27304153530186576","0.7794096862403143"
Canara Rob Corp Bond Fund,"Corporate Bond Fund","Growth","108.4921","2.906076371919421","3.0816109081567036","0","7.506023166023162","134.28667872738347","2.1","0","-0.1126","-0.9985065447957765","2.3271412853127775"
Samco Large Cap Fund,"Large Cap Fund","Growth","107.096","0","0","18.9431","5.6000000000000005","1.67487688902604","0","23.647500778210134","-0.0978","-1.066766928621243","0"
Samco ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","106.225","0","0","25.6107","0","13.673752053796928","0","25.46424319248826","-0.0527","-0.5222713088041502","0.5596578843359123"
Aditya Birla SL Retirement Fund-40,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","105.6811","0.9695427330771872","0","0","6.5268749999999995","-5.305250904806972","0","0","-0.0173","-0.17144468495698548","1.2178625764379083"
ICICI Pru Diversified Debt Strategy Active FOF,"FoFs (Domestic) - Debt Oriented","Growth","105.3040649781","1.1096861346264557","1.1207025601750482","0","7.489999999999999","1.284961557329287","0","0","-0.0524","-0.4730603344183488","1.078608561952612"
Bank of India Credit Risk Fund,"Credit Risk Fund","Growth","104.6893","5.5159972379016065","0.8330923115572451","0","8.029523809523807","6.113329115681642","0.6","0","2.2153","1.6303119578780008","2.1071316228505235"
ICICI Pru Nifty Pharma Index Fund,"Index Fund","Growth","104.6671975221","0","0","36.1364","0","13.85001932528575","0","24.005141312056736","0.0794","0.7381646157870208","1.7483231360150504"
Kotak International REIT Overseas Equity Omni FOF,"FoFs (Overseas)","Growth","104.4781","0.39071317593656996","0","0","3.9150000000000014","0.5235238562221866","0","0","0.1286","1.1905880899790657","0.414460294379202"
Qsif Hybrid Long-Short Fund,"Balanced Hybrid Fund","Growth","104.32719999999999","0","0","48.4955","7.197857142857141","0","0","29.51664285714286","0.0651","0.5698948324033128","0"
DSP Global Clean Energy Overseas Equity Omni FoF,"FoFs (Overseas)","Growth","104.2515","1.1838293805564597","0.8269499965232839","0","3.9150000000000014","1.6403883396406185","0","0","0.3211","2.720890648298825","0.8162780035224229"
LIC MF Nifty Next 50 Index Fund,"Index Fund","Growth","103.3751","1.2054121890768856","1.2419395358162812","19.1554","0","4.898795396193414","0","24.005141312056736","0.0077","0.07937253933193772","1.304902793270731"
WOC Consumption Opportunities Fund,"Sectoral Fund - Consumption","Growth","103.2747","0","0","45.5558","0","0","0","40.72001621621625","-0.0983","-0.9715198814229177","0"
ITI Business Cycle Fund,"Thematic Fund","Growth","103.1619","0","0","23.3812","0","0","0","28.99236167664669","0.1485","1.3842570859489938","0"
Tata Nifty India Digital ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","102.6082818101","0","0","0","0","-3.865325579971927","0","0","-0.0751","-0.7286399110671883","0.9033630557966971"
Edelweiss CRISIL IBX AAA Financial Services Bond - Jan 2028 Index Fund,"Index Funds - Debt Oriented","Growth","102.4358","0","0","0","6.728705179282877","1.365931558630643","1.51","0","0.179","1.479504133147319","0"
TRUSTMF Short Duration Fund,"Short Duration Fund","Growth","102.2949","0","0","0","7.4664102564102635","2.9841339808747067","1.48","0","-0.0443","-0.3809881887933011","1.9999146747310106"
Axis FTP-113-1228D,"Fixed Maturity Plans","Growth","101.5248","0","0","0","5.743076923076924","1.3458906045184655","0","0","0.8461","5.476705213903703","1.092616683285742"
Navi Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","100.905965","1.455946281538166","0","20.6487","7.129446808510636","-2.963823018777486","0.04","25.0177225680934","0.0108","0.10318430113151904","1.3649950914679911"
ICICI Pru Nifty50 Value 20 Index Fund,"Index Fund","Growth","99.1746390991","0","0","13.6037","0","-4.68533533941027","0","24.005141312056736","-0.0835","-0.8302367614120686","0"
SBI Nifty200 Momentum 30 Index Fund,"Index Fund","Growth","98.0689","0","0","25.4921","0","0","0","24.005141312056736","-0.0447","-0.4365489663256575","0"
Bandhan Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","97.59110000000001","1.9082904156828322","2.429458742450011","26.5218","7.412100000000004","-0.4112888055150579","5.45","23.80660700000002","-0.078","-0.8095999011857647","2.234275220007273"
Axis Income Plus Arbitrage Passive FOF,"FoFs (Domestic) - Hybrid","Growth","97.4557","0","0","0","7.2953333333333354","0","0","0","0.3246","2.26846717410678","0"
Edelweiss Nifty Alpha Low Volatility 30 Index Fund,"Index Fund","Growth","97.3406","0","0","33.3105","0","-2.1268541038821573","0","24.005141312056736","-0.0496","-0.49687209621793016","0"
PGIM India Retirement Fund,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","97.1437999999999","0","0","0","6.5268749999999995","-3.0770342032785654","0","0","-0.0194","-0.1920815451832893","0"
Kotak Nifty Financial Services Ex-Bank Index Fund,"Index Fund","Growth","97.00129999999999","0","0","24.2461","0","9.530950387610213","0","24.005141312056736","0.0426","0.40003759823296614","0"
PGIM India Arbitrage Fund,"Arbitrage Fund","Growth","96.5157","1.4566620652399807","1.9824526751139189","15.9756","6.30893617021276","1.3592440567245703","0","19.176108127208487","0.2505","1.7922319381151537","1.4427378111696965"
Kotak Nifty SDL Jul 2026 Index Fund,"Index Funds - Debt Oriented","Growth","96.4752","0","0","0","6.728705179282877","1.4444972918930366","0.19","0","0.6427","3.9860889252499123","1.1122471008022097"
Invesco India Banking and PSU Fund,"Banking & PSU Fund","Growth","96.2243","2.358195895234909","2.8467015993645246","0","7.373133640553","4.549963728517724","4.02","0","-0.1009","-0.8889724405177025","2.5347055984754006"
Groww Short Term Fund,"Short Duration Fund","Growth","95.687902823","1.9945946286157694","2.221965264762965","0","7.4664102564102635","3.1408078805116073","4.26","0","-0.0141","-0.11270900585135157","2.0601279425954653"
Tata Nifty Auto Index Fund,"Index Fund","Growth","94.6723483649","0","0","13.8453","0","9.138649821215475","0","24.005141312056736","0.0371","0.35082662384716473","0"
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund,"Index Funds - Debt Oriented","Growth","93.473","0","0","0","6.728705179282877","1.3761346319317747","1","0","0.2626","1.8700170266604528","1.1326886835495116"
HSBC Multi Asset Active FOF,"FoFs (Domestic) - Hybrid","Growth","93.3019","1.8827095139476346","1.689363374614703","0","7.2953333333333354","4.673634312207643","0","0","0.0925","0.9604077259164464","1.9998402905499646"
PGIM India Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","93.06370000000001","2.1035366764322827","2.0112034191779693","0","7.308888888888876","0.6009130594925737","15.34","0","-0.1741","-1.700159792490106","1.956784732280601"
Kotak Long Duration Fund,"Long Duration Fund","Growth","92.6701","0","0","0","7.575000000000004","0.8838595962919842","12.83","0","-0.1725","-1.6906350877702734","0"
PGIM India Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","92.43719999999999","0","0","50.6677","0","1.3499380893216348","0","43.46111132075474","0.0885","0.8365865645586236","0"
Quantum ESG Best In Class Strategy Fund,"Thematic Fund","Growth","92.31309999999999","0.7836376060259539","0","32.9253","0","-1.080824366421099","0","28.99236167664669","-0.0584","-0.5921191434162554","0.7110086662554543"
Union Dynamic Bond Fund,"Dynamic Bond Fund","Growth","92.2634","1.5005327472008683","1.9952569902603414","0","7.315404411764704","3.471076147227881","25.31","0","-0.1836","-1.8208060522746512","1.5953181072999512"
Motilal Oswal BSE Low Volatility Index Fund,"Index Fund","Growth","91.9101","0","0","27.563","0","-1.553221454913397","0","24.005141312056736","-0.0479","-0.48258503913818135","0.8156322646000393"
Kotak BSE PSU Index Fund,"Index Fund","Growth","91.3666","0","0","11.5987","0","9.541249777450535","0","24.005141312056736","0.0451","0.45242347419204504","0"
Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Nov 2026 Index Fund,"Index Funds - Debt Oriented","Growth","91.32979999999999","0","0","0","6.728705179282877","1.4712665459013534","0.41643835616438357","0","0.4335","2.939958856854973","1.1370155391667254"
ICICI Pru Retirement Fund-Hybrid Cons Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","89.94644586189999","1.7750523512707284","0","0","7.225263157894737","-7.010047660640236","8.64","0","0.0406","0.3936877950864111","2.0739742043952636"
Union Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","89.86489999999999","0","0","0","7.308888888888876","1.5300939326627208","32.16","0","-0.1669","-1.6445990149577496","1.5257139015089947"
Motilal Oswal Nifty MidSmall Financial Services Index Fund,"Index Fund","Growth","89.8511","0","0","27.4136","0","25.535331232079674","0","24.005141312056736","0.1283","1.1731261313260395","0"
DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund,"Index Funds - Debt Oriented","Growth","89.6503","0","0","0","6.728705179282877","1.305183883485812","1.23","0","0.1214","1.0445426176083004","1.1325890440373525"
JM Overnight Fund,"Overnight Fund","Growth","89.256053966","1.9574264193551956","0","0","5.451812297734607","2.8263781354955198","0.010958904109589041","0","-0.578","-68.71280729965848","2.764631356557032"
Quantum Ethical Fund,"Thematic Fund","Growth","88.351311360024","0","0","36.445","0","-0.5598201889521371","0","28.99236167664669","-0.0486","-0.4809975883515426","0"
Canara Rob Dynamic Bond Fund,"Dynamic Bond Fund","Growth","87.9409","1.8907573976344911","2.3211590502246966","0","7.315404411764704","1.2327434922639584","5.07","0","-0.2005","-2.095435038363156","1.8673437707883762"
ITI Arbitrage Fund,"Arbitrage Fund","Growth","87.5858","1.3909566228223913","0","20.5211","6.30893617021276","1.4900265153218237","0","19.176108127208487","0.3511","2.5049973413159545","1.5125694017860465"
SBI Nifty IT Index Fund,"Index Fund","Growth","86.5202","0","0","20.2089","0","-17.3921827517998","0","24.005141312056736","-0.1105","-1.1636014266062071","0"
Quantum Dynamic Bond Fund,"Dynamic Bond Fund","Growth","86.1376","2.20871432115211","2.5560232200587785","0","7.315404411764704","-0.9450925868305554","5.94","0","-0.2053","-1.8843040837402014","2.3109871584491484"
Nippon India CRISIL-IBX AAA Financial Services - Jan 2028 Index Fund,"Index Funds - Debt Oriented","Growth","86.1165","0","0","0","6.728705179282877","1.3303463154618351","1.55","0","0.126","1.0302555605285517","0"
Mahindra Manulife Short Duration Fund,"Short Duration Fund","Growth","85.9575","2.1592375820324996","0","0","7.4664102564102635","3.44403917055653","2.84","0","0.0511","0.4222619092459087","2.1702342067996714"
Union Short Duration Fund,"Short Duration Fund","Growth","85.86049999999999","0","0","0","7.4664102564102635","2.91707581698648","2.54","0","-0.0511","-0.4254368108191862","0"
ICICI Pru Global Stable Equity Fund,"FoFs (Overseas)","Growth","85.69722059","0.8648103808336725","0.8351085936178719","0","3.9150000000000014","0.4897252197985011","0.01","0","0.1713","1.5493519677594245","0.5518026501071005"
Edelweiss CRISIL-IBX AAA Bond NBFC-HFC-Jun 2027 Index Fund,"Index Funds - Debt Oriented","Growth","85.6948","0","0","0","6.728705179282877","1.5097002458386526","1.02","0","0.3348","2.525634201542258","0"
ICICI Pru Nifty 500 Index Fund,"Index Fund","Growth","85.5729760139999","0","0","21.802","0","0.29296575373407924","0","24.005141312056736","-0.0283","-0.284153690808337","0"
LIC MF BSE Sensex Index Fund,"Index Fund","Growth","85.12540000000001","0.8260942573408201","1.0555249086641083","21.1171","0","-5.8284051485693436","0","24.005141312056736","-0.0882","-0.87944773579787","0.4942592934129396"
LIC MF Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","84.5254","1.085940379218319","0","48.6499","0","1.1580377748387176","0","43.46111132075474","0.0705","0.6699042319615544","1.1374378882483938"
Mirae Asset Nifty 100 ESG Sector Leaders FoF,"FoFs (Domestic) - Equity Oriented","Growth","84.1648","0.7514721346882757","0","0","0","-1.9285969359757849","0","0","-0.0608","-0.6048187497093654","0.7264907120298268"
HDFC Nifty Top 20 Equal Weight Index Fund,"Index Fund","Growth","83.9075","0","0","22.3528","0","-4.9827945618250515","0","24.005141312056736","-0.0765","-0.7794383362396284","0"
Union Children's Fund,"Solution Oriented - Children's Fund","Growth","83.41860000000001","0","0","0","6.634285714285715","7.984792304640056","0","0","-0.0078","-0.07937253933193772","0"
Aditya Birla SL US Treasury 1-3 Year Bonds ETFs Passive FOF,"FoFs (Overseas)","Growth","83.35979999999999","0","0","0","3.9150000000000014","0.41670336610317665","1.97","0","0.2486","2.3827636307447704","0"
PGIM India Dynamic Bond Fund,"Dynamic Bond Fund","Growth","83.3172","2.195447396597145","2.6900494601979257","0","7.315404411764704","-0.8656080837105379","7.14","0","-0.1764","-1.6731731291172471","2.3126335827210838"
Quant Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","83.20370000000001","0","0","0","7.308888888888876","-0.10013621750299344","10.73972602739726","0","-0.1716","-1.7223841035030485","1.87044271876381"
JM Short Duration Fund,"Short Duration Fund","Growth","83.072762103","0","0","0","7.4664102564102635","3.040405195713302","2.14","0","-0.0325","-0.2571670274354782","2.015309465742631"
HDFC FMP-Sr 47-1269D-March 2023,"Fixed Maturity Plans","Growth","83.05149999999999","0","0","0","5.743076923076924","1.2333629343375738","0.34","0","0.3913","2.8462992604432866","1.0783959760123771"
Nippon India CRISIL-IBX AAA Financial Services - Dec 2026 Index Fund,"Index Funds - Debt Oriented","Growth","82.9487","0","0","0","6.728705179282877","1.5550861099642102","0.46","0","0.5684","3.790832478493346","0"
Groww Overnight Fund,"Overnight Fund","Growth","82.71562729499999","1.9320571438146164","0","0","5.451812297734607","2.8540578459434007","0.01","0","-0.5402","-7.961065694993352","2.769016825424638"
ICICI Pru Retirement Fund-Pure Debt Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","82.678405289","1.137772050298848","0","0","7.225263157894737","-3.0771115319853486","9.94","0","-0.1131","-1.0429551668216617","1.17972999852277"
LIC MF Technology Fund,"Sectoral Fund - Technology","Growth","82.1823","0","0","35.3985","0","0","0","30.814870270270248","0.2895","3.000281986747246","0"
Bandhan Long Duration Fund,"Long Duration Fund","Growth","81.7797","0","0","0","7.575000000000004","0.5179102487133104","24.48","0","-0.1554","-1.5080782473068168","0"
Invesco India Nifty G-sec Jul 2027 Index Fund,"Index Funds - Debt Oriented","Growth","81.5499","0","0","0","6.728705179282877","1.3455979868621653","1.09","0","0.1763","1.3842570859489938","1.1260727642351034"
PGIM India Corp Bond Fund,"Corporate Bond Fund","Growth","81.3723","3.151129386599828","3.174008211643581","0","7.506023166023162","135.99048803451936","3.91","0","-0.0833","-0.7413395173602982","2.452822832660153"
Groww Silver ETF FOF,"FoFs (Domestic) - Silver","Growth","80.783497497","0","0","0","0","0","0","0","0.1686","1.82239350306129","0"
Mirae Asset Hang Seng TECH ETF FoF,"FoFs (Overseas)","Growth","80.3728","0","0","0","3.9150000000000014","0.10489607329927117","0","0","0.017","0.1571576278772367","0.8622585844973316"
Nippon India FMP-XLIV-1-1743D,"Fixed Maturity Plans","Growth","79.20479999999999","0","0","0","5.743076923076924","1.1920773599757821","0","0","0.2309","1.7636578239556562","1.1253243798025185"
Nippon India BSE Sensex Next 30 Index Fund,"Index Fund","Growth","79.089","0","0","16.763","0","0","0","24.005141312056736","0.04","0.4016250490196049","0"
UTI Nifty500 Shariah Index Fund,"Index Fund","Growth","78.4471","0","0","22.6531","0","0","0","24.005141312056736","-0.0167","-0.17303213574362422","0"
Axis Nifty500 Quality 50 Index Fund,"Index Fund","Growth","77.8964","0","0","30.5786","0","0","0","24.005141312056736","-0.006","-0.05873567910563392","0"
Groww Multi Asset Omni FOF,"FoFs (Domestic) - Hybrid","Growth","76.136607774","0","0","0","7.2953333333333354","0","0","0","-0.0106","-0.1015968503448803","0"
Motilal Oswal Asset Allocation Passive FoF-Conservative,"FoFs (Domestic) - Hybrid","Growth","76.007","1.506941047539621","0","0","7.2953333333333354","3.0978372149440987","0","0","0.1003","1.0064437987289703","1.6239493412525166"
Navi Liquid Fund,"Liquid Fund","Growth","75.931443","5.248052240865912","1.642899300085099","0","6.138900414937778","2.9622689745452844","0.07","0","-0.3146","-5.733872241339181","2.807336660613155"
Kotak NIFTY Midcap 50 Index Fund,"Index Fund","Growth","75.3764","0","0","31.8535","0","9.418940579274953","0","24.005141312056736","0.0432","0.42067445845926993","0"
DSP Nifty IT Index Fund,"Index Fund","Growth","75.2421","0","0","20.2087","0","0","0","24.005141312056736","-0.1372","-1.4572798221343766","0"
Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF,"FoFs (Overseas)","Growth","74.8589","0","0","0","3.9150000000000014","2.308964408117592","0","0","0.3248","2.782801228977737","0.995320132269292"
UTI Nifty Alpha Low-Volatility 30 Index Fund,"Index Fund","Growth","74.5712","0","0","33.3101","0","-2.1674842731128097","0","24.005141312056736","-0.0557","-0.5587826768968416","0"
Tata Nifty G-Sec Dec 2026 Index Fund,"Index Funds - Debt Oriented","Growth","73.5591299253","0","0","0","6.728705179282877","1.4077625884451528","0.64","0","0.3122","2.33196520557233","1.10734112507862"
Samco Mid Cap Fund,"Mid Cap Fund","Growth","73.2964","0","0","16.4941","0","0","0","33.032014285714304","-0.0259","-0.25875447822211695","0"
Quantum Multi Asset Active FoF,"FoFs (Domestic) - Hybrid","Growth","73.1057","1.3699975480273794","1.2961968508921309","0","7.2953333333333354","2.059958645857096","0","0","0.0421","0.43813641711229623","1.4108823362466378"
Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund,"Index Fund","Growth","72.81629983709999","0","0","25.0873","0","3.515550249610334","0","24.005141312056736","0.002","0.01904940943966505","0"
TRUSTMF Arbitrage Fund,"Arbitrage Fund","Growth","72.6718","0","0","17.9922","6.30893617021276","0","0","19.176108127208487","0.3217","2.3875259831046867","0"
Bajaj Finserv ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","71.231201","0","0","25.3015","0","-15.950049973886069","0","25.46424319248826","0.0017","0.015874507866387545","0"
Baroda BNP Paribas Income Plus Arbitrage Active FoF,"FoFs (Domestic) - Hybrid","Growth","70.66329999999999","0","0","0","7.2953333333333354","0","0","0","0.0888","0.6968908953344132","0"
HSBC Asia Pacific (Ex Japan) DYF,"FoFs (Overseas)","Growth","70.6613","1.1532995090080889","1.1841896818592959","0","3.9150000000000014","1.4446405948540637","0","0","0.2747","2.6145314455940287","1.1354485211237262"
Motilal Oswal Special Opportunities Fund,"Thematic Fund","Growth","69.7391","0","0","43.4941","0","0","0","28.99236167664669","0.0429","0.41749955688599244","0"
360 ONE ELSS Tax Saver Nifty 50 Index Fund,"Equity Linked Savings Scheme (ELSS)","Growth","69.7185915908739","0","0","19.7674","0","11.089582317394743","0","25.46424319248826","-0.057","-0.5635450292567578","0.7582624530710286"
Mirae Asset Nifty SDL June 2028 Index Fund,"Index Funds - Debt Oriented","Growth","69.0858","0","0","0","6.728705179282877","1.120491748653939","2","0","0.0066","0.06667293303882768","1.1422206967900081"
Mirae Asset Nifty Metal ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","69.0639","0","0","0","0","0","0","0","0.0891","0.9651700782763627","0"
DSP US Specific Debt Passive FoF,"FoFs (Overseas)","Growth","68.66","0","0","0","3.9150000000000014","0.4276039496031456","0","0","0.2105","1.9652640738587779","0"
Zerodha Overnight Fund,"Overnight Fund","Growth","68.5898","0","0","0","5.451812297734607","2.832077874853402","0.01","0","-0.5253","-8.165846846469753","0"
Groww Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","68.55847258099999","0","0","19.5771","0","7.930631190826142","0","18.56032048192772","0.0348","0.33336466519413843","0"
Nippon India FMP-XLI-8-3654D,"Fixed Maturity Plans","Growth","68.415","1.0707547313394357","0","0","5.743076923076924","0.7824928958337098","0","0","-0.0436","-0.4063874013795212","1.0965022135014895"
Tata Nifty Financial Services Index Fund,"Index Fund","Growth","68.1624738631","0","0","17.5993","0","-2.6387273081384413","0","24.005141312056736","-0.0442","-0.4286117123924637","0"
Aditya Birla SL BSE 500 Momentum 50 Index Fund,"Index Fund","Growth","67.97149999999999","0","0","20.2512","0","0","0","24.005141312056736","0.0031","0.030161564946136334","0"
DSP Nifty Private Bank Index Fund,"Index Fund","Growth","67.9012","0","0","17.7437","0","-4.199254527119321","0","24.005141312056736","-0.0555","-0.5460830706037315","0"
ICICI Pru FMP-88-1303D-S,"Fixed Maturity Plans","Growth","67.80041501310001","0","0","0","5.743076923076924","1.2471852175055314","0","0","0.5308","3.3987321341935735","1.0952794371432768"
UTI Long Duration Fund,"Long Duration Fund","Growth","67.5586","0","0","0","7.575000000000004","0.8014977725786702","19.57","0","-0.1681","-1.6811103830504408","2.517073719061467"
Bandhan Nifty Smallcap 250 Index Fund,"Index Fund","Growth","67.4508","0","0","29.2871","0","1.7831188643201465","0","24.005141312056736","-0.0088","-0.08730979326513148","0"
Axis CRISIL IBX 50:50 Gilt Plus SDL June 2028 Index Fund,"Index Funds - Debt Oriented","Growth","67.3398","0","0","0","6.728705179282877","1.1229569689575325","1.88","0","-0.004","-0.0380988188793301","1.1228414433692608"
Navi Nifty India Manufacturing Index Fund,"Index Fund","Growth","67.24137999999999","0","0","20.4123","0","10.78284812550428","0","24.005141312056736","0.0518","0.5095717025110401","1.5293842414355676"
Axis Nifty SDL Sep 2026 Debt Index Fund,"Index Funds - Debt Oriented","Growth","65.7911","0","0","0","6.728705179282877","1.46808594706413","0.33","0","0.409","2.7621643687514323","1.1290182218947657"
Union Income Plus Arbitrage Active FOF,"FoFs (Domestic) - Hybrid","Growth","65.4944","0","0","0","7.2953333333333354","0","8.87","0","-0.1116","-1.0254932081686354","0"
Sundaram Income Plus Arbitrage Active FoF,"FoFs (Domestic) - Hybrid","Growth","65.270828","0","0","0","7.2953333333333354","0","0","0","0.1886","1.449342568201183","0"
Kotak Multi Asset Active FOF,"FoFs (Domestic) - Hybrid","Growth","64.8783","0","0","0","7.2953333333333354","0","0","0","0.1977","1.9795511309385267","0"
UTI CRISIL SDL Maturity June 2027 Index Fund,"Index Funds - Debt Oriented","Growth","64.7696","0","0","0","6.728705179282877","1.4291060201094956","0.97","0","0.2181","1.719209201929771","1.1540541917589566"
TRUSTMF FMP-SR-II,"Fixed Maturity Plans","Growth","64.4462","0","0","0","5.743076923076924","1.490819899288733","0","0","1.0413","6.826038382546644","1.2736431952833884"
Taurus ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","64.375","1.0120417809153899","1.2443093779020535","16.3505","0","10.862914178836313","0","25.46424319248826","-0.0598","-0.5825944386964229","1.0188221526499155"
Bank of India Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","64.37","3.2423130242133125","2.6007564186461916","20.164","7.412100000000004","-1.6238862180599023","2.87","23.80660700000002","-0.0373","-0.361938779353636","2.3541306747886614"
UTI FTIF-XXXVI-I(1574D),"Fixed Maturity Plans","Growth","63.5586","0","0","0","5.743076923076924","1.1875372913758475","1.1267","0","0.1854","1.449342568201183","1.1259853940487645"
Sundaram LT Micro Cap Tax Adv Fund-Sr III,"Equity Linked Savings Scheme (ELSS)","Growth","63.44403348791","1.608835801176038","0","32.1896","0","-30.61381564226496","0","25.46424319248826","0.0375","0.34606427148724844","1.3048318484565622"
Bank of India Midcap Tax Fund-Sr 1,"Equity Linked Savings Scheme (ELSS)","Growth","63.2284","1.2323856050947373","0","26.4527","0","-36.61602991892756","0","25.46424319248826","0.0393","0.39210034429977236","1.3769114541499907"
Aditya Birla SL BSE 500 Quality 50 Index Fund,"Index Fund","Growth","62.4502","0","0","28.7291","0","0","0","24.005141312056736","0.0522","0.5063968009377626","0"
