Name,"Sub Category","Plan","AUM","Average YTM","% Away from ATH","% A Rated Bonds","% Equity Holding","% Smallcap Holding","% Debt Holding","% Concentration - Top 3 Holdings","% Concentration - Top 5 Holdings","% Cash Holding"
Edelweiss Silver ETF FoF,"FoFs (Domestic) - Silver","Growth","113.0807","0","27.87","0","0","0","0","100.15230977257836","100.00000000000001","0.051025506563012774"
Canara Rob Income Fund,"Medium to Long Duration Fund","Growth","112.7588","6.88","0.54","0","0","0","0","43.91116258775374","61.53196025498681","6.21459256395066"
Bandhan Nifty200 Momentum 30 Index Fund,"Index Fund","Growth","112.4143","0","21.04","0","99.99336612094064","0","0","17.0269205120358","26.95477598766287","0.006633879059343618"
Mahindra Manulife Arbitrage Fund,"Arbitrage Fund","Growth","112.2727","5.23","0.06","0","-0.31557092685933485","0","0","85.2265065327546","100.25731990056352","77.24005924859739"
Nippon India Quant Fund,"Thematic Fund","Growth","111.8917","0","6.99","0","97.77951667968543","0","0","18.35560022899819","28.73000344532634","2.220483320314552"
Mirae Asset CRISIL-IBX Financial Services 9-12 Months Debt Index Fund,"Index Funds - Debt Oriented","Growth","110.9127","7.09","0.11","92.83580690038194","0","0","0","29.80325968081197","44.870875923135884","7.164193099617985"
Tata Floating Rate Fund,"Floating Rate Fund","Growth","110.7799426909","6.94","0.2","78.51141451000632","0","0","0","27.23480376243087","45.23147311947116","7.108003939730191"
Motilal Oswal Services Fund,"Sectoral Fund - Service Industry","Growth","110.4117","0","4.06","0","98.01071806701644","48.95812672026605","0","18.31291430165463","27.72740570066397","1.989281932983549"
UTI Nifty Midsmallcap 400 Momentum Quality 100 Index Fund,"Index Fund","Growth","110.2331","0","1.66","0","100.336196659624","21.119337113807017","0","15.72195647223929","22.910994973379147","-0.336196659624076"
Taurus Mid Cap Fund,"Mid Cap Fund","Growth","108.9481","0","10.99","0","90.29190189515904","23.86505900837904","0","16.00292252141594","25.05939935179974","9.70809810484098"
Canara Rob Corp Bond Fund,"Corporate Bond Fund","Growth","108.4921","7.09","0.31","73.92621213894837","0","0","0","27.73105138530824","44.07915415039436","10.75055234436423"
Samco Large Cap Fund,"Large Cap Fund","Growth","107.096","0","9.67","0","95.46592307756042","0","0","22.97896549914708","32.66520170529605","0.5053104082528996"
Samco ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","106.225","0","18.63","0","99.83591433278421","35.708543186632156","0","16.55429512826547","23.10774299835254","0.1640856672158157"
Aditya Birla SL Retirement Fund-40,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","105.6811","0","3.92","0.902040859697094","0","12.734564271850159","0","21.22757958715271","28.94659478911353","9.547890426873323"
ICICI Pru Diversified Debt Strategy Active FOF,"FoFs (Domestic) - Debt Oriented","Growth","105.3040649781","7.58","0.55","0","0","0","0","87.45132490293871","100.02624307229325","1.1415181155162495"
Bank of India Credit Risk Fund,"Credit Risk Fund","Growth","104.6893","5.76","0.06","47.78100531763991","0","0","0","61.39070564040459","80.45540470707138","51.7542862546603"
ICICI Pru Nifty Pharma Index Fund,"Index Fund","Growth","104.6671975221","0","0.1","0","99.9437470626931","2.5363797672506703","0","41.73253998651679","56.97876257869838","0.056252937306859985"
Kotak International REIT Overseas Equity Omni FOF,"FoFs (Overseas)","Growth","104.4781","0","1.04","0","0","0","0","100.00000000000004","100.00000000000004","1.562241273530049"
Qsif Hybrid Long-Short Fund,"Balanced Hybrid Fund","Growth","104.32719999999999","0","1.99","23.06407149813277","29.05924821139643","5.137298806064","36.96495257229176","33.77010022314403","51.76339439762584","16.79331947948376"
DSP Global Clean Energy Overseas Equity Omni FoF,"FoFs (Overseas)","Growth","104.2515","0","2.34","0","0","0","0","100.00000000000006","100.00000000000006","3.5901357161370524"
LIC MF Nifty Next 50 Index Fund,"Index Fund","Growth","103.3751","0","9.98","0","99.525998040147","0.835984681030538","0","10.54257746788152","17.22319978408726","0.4740019598530013"
WOC Consumption Opportunities Fund,"Sectoral Fund - Consumption","Growth","103.2747","0","4.29","0","90.94066601016512","32.062063603186445","2.413853538185053","21.28275366570903","31.87663580722094","3.1100550279981487"
ITI Business Cycle Fund,"Thematic Fund","Growth","103.1619","0","1.7","0","95.97399815241869","21.455789395115854","0","12.774968278017369","18.27002023033698","4.02600184758133"
Tata Nifty India Digital ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","102.6082818101","0","21.58","0","0","0","0","99.99999999999999","99.99999999999999","0.0456146423770875"
Edelweiss CRISIL IBX AAA Financial Services Bond - Jan 2028 Index Fund,"Index Funds - Debt Oriented","Growth","102.4358","7.65","0.35","94.765797419762","0","0","0","29.10164524188403","48.40083724081094","5.23420258023799"
TRUSTMF Short Duration Fund,"Short Duration Fund","Growth","102.2949","6.99","0.44","73.51901218926854","0","0","0","44.0669085164559","63.62115804404721","24.08917746632529"
Axis FTP-113-1228D,"Fixed Maturity Plans","Growth","101.5248","0","0","95.38354865018202","0","0","0","29.588268088191256","48.282117275778916","4.6164513498179796"
Navi Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","100.905965","6.01","2.97","16.21419121953765","73.60915227752805","38.82196052532321","16.21419121953765","19.18373110948848","26.90606879235704","10.1766565029343"
ICICI Pru Nifty50 Value 20 Index Fund,"Index Fund","Growth","99.1746390991","0","15.84","0","99.97061839663377","0","0","35.19236401266292","51.20553042724493","0.029381603366251702"
SBI Nifty200 Momentum 30 Index Fund,"Index Fund","Growth","98.0689","0","6.52","0","100.00351083746536","0","0","17.02854147564581","26.95727147509878","-0.0035108374653709806"
Bandhan Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","97.59110000000001","7.17","3.46","38.91551882413592","12.423565815021576","0","63.33228353466132","29.79358456001477","42.319721157521414","12.296037813048484"
Axis Income Plus Arbitrage Passive FOF,"FoFs (Domestic) - Hybrid","Growth","97.4557","0","0.09","0","0","0","0","100.01229276481529","100.00000000000009","0.293561074416376"
Edelweiss Nifty Alpha Low Volatility 30 Index Fund,"Index Fund","Growth","97.3406","0","18.24","0","100.01458701672749","0","0","13.19493944318978","21.17631358154712","-0.014587016727480848"
PGIM India Retirement Fund,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","97.1437999999999","0","4.67","0","0","26.323759210572366","0","14.522903160057568","21.080089516778227","5.370183171751566"
Kotak Nifty Financial Services Ex-Bank Index Fund,"Index Fund","Growth","97.00129999999999","0","3.34","0","100.00247419364489","5.731469578242779","0","31.44586722033623","42.262010921503126","-0.002474193644826997"
PGIM India Arbitrage Fund,"Arbitrage Fund","Growth","96.5157","0","0.03","0","-0.32181292784485815","-0.015645123021430063","5.357573949108803","95.40924429911409","100.34937321078338","75.66250879390608"
Kotak Nifty SDL Jul 2026 Index Fund,"Index Funds - Debt Oriented","Growth","96.4752","5.46","0","0","0","0","0","79.1280038807902","96.81244506360191","3.187554936398162"
Invesco India Banking and PSU Fund,"Banking & PSU Fund","Growth","96.2243","7.26","0.66","74.79981667832348","0","0","0","27.33228508807022","42.57687507209712","9.222410555337891"
Groww Short Term Fund,"Short Duration Fund","Growth","95.687902823","7.09","0.32","71.81539376729079","0","0","0","29.94350510220717","46.66031833364434","12.68360094634953"
Tata Nifty Auto Index Fund,"Index Fund","Growth","94.6723483649","0","10.44","0","99.8477397388049","1.41625302758108","0","48.54036135543642","64.06886598630972","0.0774760171970191"
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund,"Index Funds - Debt Oriented","Growth","93.473","6.1","0.04","0","0","0","0","77.8862430999026","88.84229895010284","3.4873904102175537"
HSBC Multi Asset Active FOF,"FoFs (Domestic) - Hybrid","Growth","93.3019","0","2.82","0","0","0","0","40.4359396753979","66.9506194407617","3.5185778639020366"
PGIM India Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","93.06370000000001","7.11","1.79","0","0","0","0","46.5570356648188","69.38527051901008","16.24457226609299"
Kotak Long Duration Fund,"Long Duration Fund","Growth","92.6701","7.19","4.06","0","0","0","0","34.68724000513649","49.48953330146399","21.94440277932148"
PGIM India Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","92.43719999999999","0","0","0","97.06773896223605","25.91997594042226","0","28.26037569290291","40.57100388155423","2.9322610377640212"
Quantum ESG Best In Class Strategy Fund,"Thematic Fund","Growth","92.31309999999999","0","12.2","0","96.45451587641446","29.60802506492291","0","18.2192898446122","24.84001520387094","3.54548412358551"
Union Dynamic Bond Fund,"Dynamic Bond Fund","Growth","92.2634","7.53","3.1","18.279991635507486","0","0","0","73.8180549521155","84.91725978358505","7.49543040839743"
Motilal Oswal BSE Low Volatility Index Fund,"Index Fund","Growth","91.9101","0","11.3","0","100.05875306413549","3.38221805873348","0","11.75289766848257","19.07962237012036","-0.0587530641354976"
Kotak BSE PSU Index Fund,"Index Fund","Growth","91.3666","0","6.65","0","100.05932145882635","4.211604678296007","0","34.75624571780063","46.305871073236865","-0.0593214588263107"
Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Nov 2026 Index Fund,"Index Funds - Debt Oriented","Growth","91.32979999999999","5.7","0","0","0","0","0","46.8296341132473","62.892850975265326","5.690669958912978"
ICICI Pru Retirement Fund-Hybrid Cons Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","89.94644586189999","7.16","1.12","37.12486878166308","0","2.704609366928257","0","30.068558841696408","41.18728610675696","15.924304428761374"
Union Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","89.86489999999999","7.62","4.14","0","0","0","0","93.83441143316246","100.00000000000003","6.16558856683756"
Motilal Oswal Nifty MidSmall Financial Services Index Fund,"Index Fund","Growth","89.8511","0","0.71","0","99.79733136266549","16.43997680607137","0","28.098932567325228","39.29835027061433","0.20266863733443397"
DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund,"Index Funds - Debt Oriented","Growth","89.6503","6.28","0.1","0","0","0","0","59.8408482737927","81.79794155736234","3.05252743158695"
JM Overnight Fund,"Overnight Fund","Growth","89.256053966","5.25","0","0","0","0","0","100","100","100"
Quantum Ethical Fund,"Thematic Fund","Growth","88.351311360024","0","7.65","0","92.11445108804853","40.37407212574193","0","16.34569165047526","22.660371626937803","7.88554891195149"
Canara Rob Dynamic Bond Fund,"Dynamic Bond Fund","Growth","87.9409","6.98","1.21","0","0","0","0","66.9193742615779","85.51129224285852","11.200135545576622"
ITI Arbitrage Fund,"Arbitrage Fund","Growth","87.5858","0","0.04","0","65.5812928579747","8.50514581130731","0","34.41870714202531","43.49963121875921","23.73158662705601"
SBI Nifty IT Index Fund,"Index Fund","Growth","86.5202","0","25.66","0","99.99942210027253","0","0","60.028640710493","77.66533133302973","0.0005778997274630271"
Quantum Dynamic Bond Fund,"Dynamic Bond Fund","Growth","86.1376","6.91","0.64","28.634881863437112","0","0","0","33.1817928523665","46.46611932535855","17.70887510216214"
Nippon India CRISIL-IBX AAA Financial Services - Jan 2028 Index Fund,"Index Funds - Debt Oriented","Growth","86.1165","7.65","0.34","95.55532028907655","0","0","0","31.07801542483424","43.19868877987183","4.444679710923402"
Mahindra Manulife Short Duration Fund,"Short Duration Fund","Growth","85.9575","7.64","0.34","82.36744903004391","0","0","0","17.72911031614461","29.39487537445831","5.653956897303903"
Union Short Duration Fund,"Short Duration Fund","Growth","85.86049999999999","7.32","0.3","78.13290162531086","0","0","0","34.6559826695629","57.481845551796305","8.650776550334559"
ICICI Pru Global Stable Equity Fund,"FoFs (Overseas)","Growth","85.69722059","0","0","0","0","0","0","99.99999999999997","99.99999999999997","0.386213859578484"
Edelweiss CRISIL-IBX AAA Bond NBFC-HFC-Jun 2027 Index Fund,"Index Funds - Debt Oriented","Growth","85.6948","7.61","0.17","91.35606827952223","0","0","0","26.952160457810763","38.68951208241342","8.643931720477791"
ICICI Pru Nifty 500 Index Fund,"Index Fund","Growth","85.5729760139999","0","6.33","0","99.82824482582433","10.348477302637242","0","15.71874746742403","21.13050269169291","0.17175517417531494"
LIC MF BSE Sensex Index Fund,"Index Fund","Growth","85.12540000000001","0","12.16","0","99.79009789570397","0","0","33.47927573883346","44.532544716841","0.2099021042960692"
LIC MF Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","84.5254","0","0.01","0","96.12163917591637","28.97637869800082","0","24.23922276617447","34.12205088647913","3.8783608240836442"
Mirae Asset Nifty 100 ESG Sector Leaders FoF,"FoFs (Domestic) - Equity Oriented","Growth","84.1648","0","10.3","0","0","0","0","100.02400053228904","100","0.0867345968861091"
HDFC Nifty Top 20 Equal Weight Index Fund,"Index Fund","Growth","83.9075","0","12.42","0","99.99725888627354","0","0","16.19056699341536","26.5779578702738","0.002741113726424993"
Union Children's Fund,"Solution Oriented - Children's Fund","Growth","83.41860000000001","0","5.29","0","0","27.542898106657262","0","12.1200787354379","18.53998988235238","4.222919109167501"
Aditya Birla SL US Treasury 1-3 Year Bonds ETFs Passive FOF,"FoFs (Overseas)","Growth","83.35979999999999","3.56","0","0","0","0","0","100.02855093222396","100.00000000000004","0.4990415044181973"
PGIM India Dynamic Bond Fund,"Dynamic Bond Fund","Growth","83.3172","7.01","0.68","33.4376335258506","0","0","0","46.0368327308167","61.09446788898332","18.48633895522169"
Quant Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","83.20370000000001","6.95","0.78","0","0","0","0","46.251068161632304","62.9679930099263","12.597877257862361"
JM Short Duration Fund,"Short Duration Fund","Growth","83.072762103","7.29","0.36","74.7698131464403","0","0","0","27.30370090725669","39.37649076774674","4.27320069194113"
HDFC FMP-Sr 47-1269D-March 2023,"Fixed Maturity Plans","Growth","83.05149999999999","5.23","0","0","0","0","0","100.00502736321982","100.00000000000001","2.688921127853029"
Nippon India CRISIL-IBX AAA Financial Services - Dec 2026 Index Fund,"Index Funds - Debt Oriented","Growth","82.9487","7.19","0.04","94.88761248421073","0","0","0","25.215531037254088","36.60843715720571","5.112387515789223"
Groww Overnight Fund,"Overnight Fund","Growth","82.71562729499999","7.09","0","0","0","0","0","100","100","100.00000000000001"
ICICI Pru Retirement Fund-Pure Debt Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","82.678405289","7.6","0.51","54.93024423192539","0","0","0","27.654507391137862","39.98534981641614","6.196998830288701"
LIC MF Technology Fund,"Sectoral Fund - Technology","Growth","82.1823","0","0","0","82.16185236967084","8.96506912072308","0","35.85808623024664","45.37984456507056","17.838147630329132"
Bandhan Long Duration Fund,"Long Duration Fund","Growth","81.7797","7.47","2.36","0","0","0","0","85.79581364767034","97.01252713714467","7.944079003658074"
Invesco India Nifty G-sec Jul 2027 Index Fund,"Index Funds - Debt Oriented","Growth","81.5499","6.02","0.06","0","0","0","0","96.98460109425243","100.00000000000001","3.015398905747585"
PGIM India Corp Bond Fund,"Corporate Bond Fund","Growth","81.3723","7.36","0.61","72.80782280948185","0","0","0","24.475896588888318","36.77811736917842","14.01730072764315"
Groww Silver ETF FOF,"FoFs (Domestic) - Silver","Growth","80.783497497","0","26.17","0","0","0","0","100.24601128977753","99.99999999999999","0.736247445122973"
Mirae Asset Hang Seng TECH ETF FoF,"FoFs (Overseas)","Growth","80.3728","0","29.76","0","0","0","0","100.05797981406646","100","0.0960523958354067"
Nippon India FMP-XLIV-1-1743D,"Fixed Maturity Plans","Growth","79.20479999999999","0","0.03","0","0","0","0","80.6743540488589","86.02465781662706","2.2768159423965066"
Nippon India BSE Sensex Next 30 Index Fund,"Index Fund","Growth","79.089","0","1.61","0","100.14447868213014","0","0","15.6278304321065","24.53981192205864","-0.1444786821301723"
UTI Nifty500 Shariah Index Fund,"Index Fund","Growth","78.4471","0","1.38","0","100.21696149379646","14.479566484930611","0","15.47297478173189","21.57313654679395","-0.216961493796427"
Axis Nifty500 Quality 50 Index Fund,"Index Fund","Growth","77.8964","0","1.91","0","99.97548410452858","26.865208148258443","0","14.09275011425432","21.63344647506175","0.024515895471441007"
Groww Multi Asset Omni FOF,"FoFs (Domestic) - Hybrid","Growth","76.136607774","0","1.72","0","0","0","0","54.25310016780893","74.1339397252143","2.53370547414744"
Motilal Oswal Asset Allocation Passive FoF-Conservative,"FoFs (Domestic) - Hybrid","Growth","76.007","0","0.87","0","0","0","0","90.09657005275831","100.00000000000001","0.284052784611944"
Navi Liquid Fund,"Liquid Fund","Growth","75.931443","5.73","0","61.73538411485214","0","0","0","46.85402198928307","60.03646605267326","24.6176567459675"
Kotak NIFTY Midcap 50 Index Fund,"Index Fund","Growth","75.3764","0","0.75","0","99.92039948843403","0","0","13.674571881915291","19.865899671515212","0.0796005115659543"
DSP Nifty IT Index Fund,"Index Fund","Growth","75.2421","0","25.59","0","99.89925852680882","0","0","59.970149690133596","77.58940805745722","0.100741473191206"
Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF,"FoFs (Overseas)","Growth","74.8589","0","4.63","0","0","0","0","99.08013609604211","100.00000000000009","0.9198639039579797"
UTI Nifty Alpha Low-Volatility 30 Index Fund,"Index Fund","Growth","74.5712","0","9.16","0","99.9793485957045","0","0","13.19128564378741","21.16983500332568","0.0206514042955038"
Tata Nifty G-Sec Dec 2026 Index Fund,"Index Funds - Debt Oriented","Growth","73.5591299253","5.88","0","0","0","0","0","97.57977017698845","100.0000000000001","5.569301770507989"
Samco Mid Cap Fund,"Mid Cap Fund","Growth","73.2964","0","2.27","0","99.13911187998319","4.91197384864741","0","14.6683875333577","22.53944259199632","0.860888120016809"
Quantum Multi Asset Active FoF,"FoFs (Domestic) - Hybrid","Growth","73.1057","0","4.44","0","0","0","0","71.2737868713257","99.0858195437521","0.9141804562479519"
Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund,"Index Fund","Growth","72.81629983709999","0","5.22","0","100.0061801587146","19.08048064936299","0","26.6105254501376","32.407304480990526","-0.006180158714561096"
TRUSTMF Arbitrage Fund,"Arbitrage Fund","Growth","72.6718","0","0.07","0","76.45372758071217","19.018518875272107","0","28.24066556766171","38.37416989808975","6.88533929254539"
Bajaj Finserv ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","71.231201","0","2.71","0","90.41176749403569","37.44989906527519","0","18.03103514910509","28.34607059475532","9.58823250596435"
Baroda BNP Paribas Income Plus Arbitrage Active FoF,"FoFs (Domestic) - Hybrid","Growth","70.66329999999999","0","0.19","0","0","0","0","99.94636536929357","100.00000000000004","3.743951952427923"
HSBC Asia Pacific (Ex Japan) DYF,"FoFs (Overseas)","Growth","70.6613","0","2.63","0","0","0","0","100.00000000000003","100.00000000000003","3.077922427127718"
Motilal Oswal Special Opportunities Fund,"Thematic Fund","Growth","69.7391","0","2.77","0","97.22250502229022","41.94806070052523","0","18.32200300835543","29.431122569691894","2.7774949777097797"
360 ONE ELSS Tax Saver Nifty 50 Index Fund,"Equity Linked Savings Scheme (ELSS)","Growth","69.7185915908739","0","9.93","0","99.40741746290816","0","0","27.652905473385417","36.91616379893853","0.5925825370918381"
Mirae Asset Nifty SDL June 2028 Index Fund,"Index Funds - Debt Oriented","Growth","69.0858","7","0.06","0","0","0","0","44.3499242970335","62.82029013198073","3.46091382020618"
Mirae Asset Nifty Metal ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","69.0639","0","2.79","0","0","0","0","100.83314148201877","99.99999999999994","0.009701160809048037"
DSP US Specific Debt Passive FoF,"FoFs (Overseas)","Growth","68.66","3.87","0","0","0","0","0","99.90094837585747","100","0.2431398785603921"
Zerodha Overnight Fund,"Overnight Fund","Growth","68.5898","5.33","0","0","0","0","0","101.4286019733325","99.99999999999996","96.71796541816126"
Groww Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","68.55847258099999","0","3.83","0","97.08483343231035","36.723958171987555","0","18.56765075237083","27.71847978023143","2.91516656768967"
Nippon India FMP-XLI-8-3654D,"Fixed Maturity Plans","Growth","68.415","0","0.65","0","0","0","0","61.82363508563053","68.45427833696074","1.001761971763252"
Tata Nifty Financial Services Index Fund,"Index Fund","Growth","68.1624738631","0","11.06","0","100.05681445332783","0.767431066323404","0","41.8290275926076","60.98663625896376","-0.0568144533277566"
Aditya Birla SL BSE 500 Momentum 50 Index Fund,"Index Fund","Growth","67.97149999999999","0","5.28","0","99.93482562544601","6.240703824396988","0","12.90025966765483","20.8897846891712","0.06517437455404096"
DSP Nifty Private Bank Index Fund,"Index Fund","Growth","67.9012","0","10.96","0","100.13843643411305","2.93249603836162","0","60.7744782124616","86.32012394479035","-0.13843643411309298"
ICICI Pru FMP-88-1303D-S,"Fixed Maturity Plans","Growth","67.80041501310001","0","0","0","0","0","0","81.40691638232498","89.76253210390172","5.09522323971751"
UTI Long Duration Fund,"Long Duration Fund","Growth","67.5586","7.25","3.59","0","0","0","0","53.1004194876744","81.2493154091411","18.1938346857395"
Bandhan Nifty Smallcap 250 Index Fund,"Index Fund","Growth","67.4508","0","10.61","0","100.02785214359947","89.98728633899009","0","4.064308516203379","6.5275257987508795","-0.02785214359953367"
Axis CRISIL IBX 50:50 Gilt Plus SDL June 2028 Index Fund,"Index Funds - Debt Oriented","Growth","67.3398","6.72","0.1","0","0","0","0","70.5996473576136","86.61158825550261","4.48213806702402"
Navi Nifty India Manufacturing Index Fund,"Index Fund","Growth","67.24137999999999","0","2.5","0","99.93211625334654","1.9480080666898638","0","14.098523737212659","23.11023508366549","0.0459332243836537"
Axis Nifty SDL Sep 2026 Debt Index Fund,"Index Funds - Debt Oriented","Growth","65.7911","5.69","0","0","0","0","0","67.117608612715","82.39856606744672","2.73543078015111"
Union Income Plus Arbitrage Active FOF,"FoFs (Domestic) - Hybrid","Growth","65.4944","7.16","0.46","0","0","0","0","96.7360568231788","100.00000000000003","3.263943176821223"
Sundaram Income Plus Arbitrage Active FoF,"FoFs (Domestic) - Hybrid","Growth","65.270828","0","0.06","0","0","0","0","74.0135097944611","92.61801540540122","0.2981456146550658"
Kotak Multi Asset Active FOF,"FoFs (Domestic) - Hybrid","Growth","64.8783","0","0.96","0","0","0","0","100.00000000000004","100.00000000000004","100.00000000000004"
UTI CRISIL SDL Maturity June 2027 Index Fund,"Index Funds - Debt Oriented","Growth","64.7696","6.28","0.05","0","0","0","0","46.133834391442804","61.785930436500976","3.24365134260518"
TRUSTMF FMP-SR-II,"Fixed Maturity Plans","Growth","64.4462","0","0","77.66034631754556","0","0","0","34.33168046114059","49.74513727465563","22.18576558174789"
Taurus ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","64.375","0","8.29","0","97.99561540870657","19.572234307592907","0","23.53078101590472","36.53289995288116","2.00438459129345"
Bank of India Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","64.37","6.92","0.96","39.007187705152596","22.24316999680173","1.4932430674683281","57.36605879013339","33.744875489114385","46.630103278309726","20.05870137740121"
UTI FTIF-XXXVI-I(1574D),"Fixed Maturity Plans","Growth","63.5586","0","0.06","0","0","0","0","99.99999999999997","99.99999999999997","0.423388809696876"
Sundaram LT Micro Cap Tax Adv Fund-Sr III,"Equity Linked Savings Scheme (ELSS)","Growth","63.44403348791","0","2.99","0","95.98626841726625","85.24473698439766","0","17.90066657265641","26.40251256803038","4.013731582733778"
Bank of India Midcap Tax Fund-Sr 1,"Equity Linked Savings Scheme (ELSS)","Growth","63.2284","0","2.08","0","98.90223380632754","15.431989422474715","0.0762315668275648","12.58959581453904","20.168943069886318","1.021534626844899"
Aditya Birla SL BSE 500 Quality 50 Index Fund,"Index Fund","Growth","62.4502","0","1.53","0","99.84445180523352","11.712090096058303","0","13.044584299436902","21.229811195760192","0.15554819476647896"
PGIM India Equity Savings Fund,"Equity Savings","Growth","62.27439999999999","7.05","1.31","5.10454554488899","19.80883005717544","0","18.44122460066649","62.1348690530612","71.86760876910543","50.38906445650232"
Motilal Oswal BSE Quality Index Fund,"Index Fund","Growth","61.1655","0","7.83","0","99.99084451202063","2.929919644243895","0","18.04187000841977","29.86520178858996","0.00915548797933476"
Mirae Asset Nifty 50 Index Fund,"Index Fund","Growth","61.0661","0","10.01","0","100.06042632491676","0","0","27.73551937981958","37.285826342275016","-0.060426324916770704"
PGIM India Global Select Real Estate Securities FoF,"FoFs (Overseas)","Growth","60.54600000000001","0","0","0","0","0","0","100","100","2.612889373369004"
Groww Value Fund,"Value Fund","Growth","59.58656561","0","5.58","0","91.46292798376517","33.46836721606331","0","16.727700483277232","26.287458890115072","8.53707201623484"
Kotak Nifty 50 Equal Weight Index Fund,"Index Fund","Growth","59.1126","0","4.35","0","99.90370352850542","0","0","7.0664715959197295","11.62670081531012","0.096296471494555"
ICICI Pru BSE 500 ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","58.900706936","0","8.33","0","0","0","0","100.0470165222806","99.99999999999999","0.048737846272690094"
DSP Nifty Bank Index Fund,"Index Fund","Growth","58.59479999999999","0","12.91","0","99.93617181046783","0","0","41.9129342535515","61.508700430754935","0.063828189532177"
Angel One Nifty Total Market Index Fund,"Index Fund","Growth","58.0232009759999","0","5.94","0","99.79434217348825","13.850196831305592","0","15.085078249337611","20.27958890938667","0.2056578265121196"
Kotak Quality Overseas Equity Omni FOF,"FoFs (Overseas)","Growth","58.0155","0","0","0","0","0","0","99.99999999999982","99.99999999999982","-1.7587395544191802"
UTI Nifty Midcap 150 Index Fund,"Index Fund","Growth","57.679899999999996","0","1.53","0","99.88850195272664","5.5471033925320485","0","7.52022601772185","10.92514673777564","0.111498047273402"
Tata BSE Quality Index Fund,"Index Fund","Growth","57.2175149808","0","2.86","0","100.02059687353417","2.9312702597496663","0","18.04307650107536","29.867253070558053","-0.0205968735341977"
Baroda BNP Paribas Nifty 50 Index Fund,"Index Fund","Growth","57.126400000000004","0","10.07","0","99.94065790947793","0","0","27.83161550526552","37.2470521510195","0.05934209052207038"
Quantum Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","56.8755","0","5.86","0","52.490935323615936","7.226305722087514","27.11165732457837","40.892099260832666","51.15292591862597","5.819434448266945"
SBI Nifty100 Low Volatility 30 Index Fund,"Index Fund","Growth","56.2622","0","8.32","0","99.96354673817201","0","0","12.35075919664893","20.01333335522719","0.036453261828017"
Quant Overnight Fund,"Overnight Fund","Growth","55.9234","4.95","0","0","0","0","0","99.99999999999999","99.99999999999999","99.99999999999999"
Motilal Oswal 5 Year G-Sec FoF,"FoFs (Domestic) - Debt Oriented","Growth","55.5809","0","2.46","0","0","0","0","100.40427556948524","100.00000000000003","0.36901165688213006"
Groww Nifty India Railways PSU Index Fund,"Index Fund","Growth","55.178022216","0","22.46","0","100.03853609851546","10.968184015927076","0","53.9219622416486","75.67932845895179","-0.0385360985153872"
ITI Liquid Fund,"Liquid Fund","Growth","54.643699999999995","5.99","0","70.88447524600275","0","0","0","37.444938757807364","55.63221377761752","10.58292172748182"
DSP FMP 264-60M & 17D,"Fixed Maturity Plans","Growth","54.1391","0","0","0","0","0","0","82.99639262566245","92.0329299896009","1.3132837450197712"
JM Dynamic Bond Fund,"Dynamic Bond Fund","Growth","53.15322482","6.94","0.33","59.105948145932246","0","0","0","31.4524405633231","46.341117641336","17.60468124500146"
Motilal Oswal BSE 1000 Index Fund,"Index Fund","Growth","52.3375","0","6.2","0","99.84134462511243","15.604663435846126","0","15.21093839743088","20.23730049461188","0.158655374887834"
Axis BSE Sensex Index Fund,"Index Fund","Growth","52.2393","0","11.94","0","99.5017907973499","0","0","33.31099574458311","44.31902035440752","0.4982092026501249"
Mahindra Manulife Dynamic Bond Fund,"Dynamic Bond Fund","Growth","52.231","7.54","0.35","66.11265340506594","0","0","0","28.830770998066278","47.980701116195355","12.02961539315733"
Shriram Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","51.8082","7.33","8.39","19.039843113638383","66.98514906906634","7.8431599630946485","22.891743005933428","22.66977042244278","32.19721974513687","10.058253326693457"
