Name,Ticker,"Sub-Sector","Market Cap","Mutual Fund Holding","Domestic Institutional Holding"," MF Holding Change – 6M","Promoter Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","FII Holding Change – 6M","DII Holding Change – 3M","Promoter Holding Change – 6M ","MF Holding Change – 3M","Promoter Holding","Pledged Promoter Holdings","FII Holding Change – 3M","Insider Trades - 1M Cumulative","Insider Trades - 3M Cumulative","Retail Investor Holding","Bulk Deals - 6M Cumulative","Bulk Deals - 1M Cumulative","Insurance Firms Holding","Bulk Deals - 3M Cumulative","Insider Trades - 6M Cumulative","No. of Shareholders"
South West Pinnacle Exploration Ltd,SOUTHWEST,"Mining - Diversified","729.433258983","0","0","0","0","0.7646158762730594","0","0.6832816789775907","0","0","0","68.85275033924728","0","0.48606753782289924",,,"15.478542733356685","-0.5167212308436627","0","0","-0.5167212308436627",,"10405"
JITF Infralogistics Ltd,JITFINFRA,"Shipbuilding","728.18599098","0.006395964846469999","0.03879985244151174","0","0","1.9553483843925075","0","0.006870604573519401","0","0","0","63.0252968190657","0","0.006329826523848281",,,"31.025887862240566",,,"0",,,"33422"
Ganesh Benzoplast Ltd,GANESHBE,"Specialty Chemicals","724.789490628","0","0.7574724069526827","0","0","0.7279611263993914","0.23614580814589414","-3.23171789366107","0","0","0","39.01542561371622","0","-2.722843124408515",,,"31.95023752170475","-1.1760728010300292","-1.1807290407294706","0","-1.1807290407294706",,"51145"
Arrow Greentech Ltd,ARROWGREEN,"Packaging","723.91926524","0","0.821245421342532","0","0.019618320276762802","0.06534358770562286","0.1347433956846853","-0.05475897369143483","0.02999084434201682","0.019618320276762802","0","64.83449229444076","0","-0.07346265606340642","0","0.8388820261589092","18.775077151032832","0.7390870773726669","0","0","0.7390870773726669","0.8388820261589092","21442"
VLS Finance Ltd,VLSFINANCE,"Investment Banking & Brokerage","722.807502205","0","0.08696992602903444","0","4.362596107681561","1.316894859414501","0.0414983308981205","-0.5935060747981715","-0.23143122849380474","4.362305137643105","0","56.38173940043271","0","0.015248687604074718",,,"24.48234649130844",,,"0",,,"24478"
Prizor Viztech Ltd,PRIZOR,"Business Support Services","722.80579085","0","0","0","-0.6671993607906614","1.1930120246905322","0","-0.004233972789826179","0","-0.6671993607906614","0","67.93489340650596","0","0.02569717714718278",,,"19.061460774681617",,,"0",,,"1446"
Kirloskar Electric Company Ltd,KECL,"Heavy Electrical Equipments","721.057568847","0","1.184166228870385","0","0.14578235988575727","4.026536786157861","0","0.005598211258574182","0","0.14578235988575727","0","49.74064456913054","37.471190404816475","0.1588819935462169","0","0","28.768975779244133",,,"1.136030345135747",,"0.14578235988575372","85217"
Sahana System Ltd,SAHANA,"IT Services & Consulting","720.223976","0","0.5854180283495589","0","0","0.7034318029979052","0.012730414850838034","0.47668331163693445","-0.009901433772874002","0.005657962155929397","0","57.30593416123653","0","0.5205325183453765",,,"21.84198579082016",,,"0",,,"3154"
Exhicon Events Media Solutions Ltd,EXHICON,"Advertising","719.42388","0","1.5355703788981818","0",,"0","-1.9928583498799715","0",,"-6.002339810184871",,"49.324470930823146","0",,,,"18.740067043646093","0.7714561234329799","0","0","0.7714561234329799",,"2359"
Vasa Denticity Ltd,DENTALKART,"Hospitals & Diagnostic Centres","718.803388305","0.29926977460034276","1.6571233488601438","-0.01299585621846533","-0.556985176418884","6.92583738195683","0.74474025745687","3.3634318440548556","0.7881393530842226","-5.411283550310287","-0.00011653652815973858","60.18952637663722","0","-0.5780627038606321",,,"13.027281786444057","0.6783301347034298","0","0","0",,"2495"
Praveg Ltd,PRAVEG,"Advertising","716.908560375","0","4.648717258665081","-1.2207517818481874","0.1247671494579663","2.7308149228626095","-1.39164241807649","-2.277632633715362","-0.20502132785681493","0.5613660998684225","0","46.061491479090364","0","-0.740290187387902","0","0.12400205885880233","22.650136119181223",,,"0",,"0.46601668394815055","44188"
LIC MF Nifty 100 ETF,LICNFNHGP,"Equity","715.877494056",,,,,,,,,,,,,,,,,,,,,,
VTM Ltd,VTMLTD,"Textiles","715.850142","0","1.7544740426970538","0","0","0","0.44830613807435693","0","0.44830613807435693","0","0","74.9975141445177","0","0",,,"11.840949000188925",,,"0",,,"6842"
Australian Premium Solar (India) Ltd,APS,"Renewable Energy","714.70175","0","0.4588293650793651","0",,"0","-0.10115072451744922","0",,"0.09541538769981628",,"72.61578373015874","0",,,,"18.27346726190476",,,"0",,,"5269"
Cheviot Co Ltd,CHEVIOT,"Textiles","714.40289375","0.002567668770728576","0.15221140472879","0","0","0.28460040654755536","0","-0.006590349844870003","0","0","0","74.88107842088371","0","0",,,"18.31268214400342",,,"0",,,"19545"
Foseco Crucible (India) Ltd,FOSECOC,"Industrial Machinery","713.272","0","0.242625","0","1.7693035714285656","0.15892857142857142","-0.8873392857142858","-0.019642857142857156","-0.9511607142857142","1.7693035714285656","-0.00028571428571428574","76.76930357142857","0","0",,,"19.367",,,"0",,,"6613"
SPEL Semiconductor Ltd,SPELS,"Electronic Equipments","712.97566878","0.018648041696500823","0.01886487939064618","0","0","0.019515392473082257","0","0","0","0","0","59.17236131239974","0","0",,,"32.39869131512777",,,"0",,,"109999"
Voith Paper Fabrics India Ltd,VOITHPAPR,"Textiles","712.495032595","0","0.02501958425601113","0","0","0","-0.020284303523299293","-0.001138288637671116","-0.020284303523299293","0","0","74.04380908714032","0","0",,,"17.385423849742256",,,"0.001707432956506674",,,"5234"
Sadhana Nitro Chem Ltd,SADHNANIQ,"Specialty Chemicals","711.5266524","0.0004533350914009978","0.010617890383328669","-0.0036266736740606913","30.935230810479215","0.0026413515132015877","-0.058789615874119155","-0.03373295877596397","-0.058789615874119155","30.935230810479215","-0.0036266736740606913","60.90451839271116","2.2471118890725053","-0.13618276816411695","0","-11.963234397041997","10.412182434784082","12.556823333113481","0","0","12.734757858577064","-11.963234397041997","68448"
Taneja Aerospace and Aviation Ltd,TANAA,"Aerospace & Defense Equipments","711.0824463600001","0","0.09078240551492722","0","0","0","0","0","0","0","0","52.03376901567873","0","0",,,"26.535544194051454",,,"0",,,"39933"
Gloster Ltd,GLOSTERLTD,"Textiles","708.7402339","0","14.36443070894779","0","0.023923401253370002","0","-0.1919720448933866","0","-0.14629095900124867","0.023923401253370002","0","72.65253681261342","0","0","0","0.053777393573761385","8.864159309017605",,,"14.097919632723704",,"0.053777393573761385","8102"
Anlon Healthcare Ltd,AHCL,"Pharmaceuticals","707.446465","0","4.600351824501661","0","0","0.32115180192468695","1.7729678372200222","0.3172027129996331","0.10791605128735782","0","0","52.679604526683164","0","0.0893352022050177",,,"8.950121821585467","-0.5457182289248835","0","0.05644243342144624","-0.5269008694779368",,"12484"
DMCC Speciality Chemicals Ltd,DMCC,"Diversified Chemicals","705.55070457","0.008608683912663277","1.2674492750241149","-0.0002285491304246899","0","0.1284125342277383","-0.01342826382091733","-0.2616486579975977","0","0","0","53.84382548261056","0","-0.003436256224104539",,,"19.86088334720065",,,"0.0008019267734199607",,,"18175"
GeeCee Ventures Ltd,GEECEE,"Real Estate","705.038943235","0","0.132212883975304","0","0","0","0.020313958735788895","-0.007703810622258924","0.0030987394681711855","0","0","67.71291842965258","0","0",,,"8.013311572658578",,,"0",,,"7004"
Dhampur Bio Organics Ltd,DBOL,"Sugar","704.82225249","0.0002123890925999874","0.7933274878633191","0","0","0.5365776947167384","0.3410336178794862","0.1914032426843631","0","0","0","50.65134462630741","0","0.0846408191651482","0","0.022594584319147598","16.690822787813204",,,"0.45189168638295196",,"0.05980033316467731","45149"
Denta Water and Infra Solutions Ltd,DENTA,"Water Management","704.4795","0","0.3250374531835206","0","0","0.005337078651685393","-1.5814007490636706","-0.24482022471910111","-0.30743071161048696","0","0","71.91011235955057","0","0.0026067415730337074",,,"21.567591760299624","-0.7025243445692883","0","0","-0.8491235955056179",,"40910"
Allied Digital Services Ltd,ADSL,"IT Services & Consulting","702.694254816","0","0","0","0","0.41876962164222015","0","-0.7544747097027376","0","-0.07812856138175306","0","51.070061631314566","0","-0.37885570843453514","0","0.09116343754478914","36.21749945429575","0","0","0","0","0.08406900660745147","75469"
C2C Advanced Systems Ltd,C2C,"Software Services","698.25101795","0","0.09548907668728161","0",,"3.1801227608937137","-1.7766932124405008","1.2439605876616424",,"-4.31616716539456",,"36.97634307186763","0",,,,"25.508124409602228","0.5507425921065157","0","0","-0.512884672518179",,"5204"
Saurashtra Cement Ltd,SAURASHCEM,"Cement","697.99382016","0.00008985752909047647","0.12437809604116482","-2.756064230297322e-8","-0.07436462759294216","0.15574825802194106","-0.000038148614256522384","0.12042611430965072","-0.000038148614256522384","-0.07436462759294216","-2.756064230297322e-8","66.6207422806991","0","-0.04502626921237374","0","0","12.8949283332291",,,"0.1231856866301342",,"-0.05393890954619271","49335"
Unihealth Hospitals Ltd,UNIHEALTH,"Hospitals & Diagnostic Centres","697.8628664","0","0.4840779131044477","0",,"0","-0.270763134145247","0",,"0.3931842565516064",,"69.52831448147101","0",,,,"14.014182973298261","0.558443299044049","0","0","0",,"1162"
Radhika Jeweltech Ltd,RADHIKAJWE,"Precious Metals, Jewellery & Watches","697.852","0","0","0","0","0.13321694915254237","0","0.13318050847457627","0","0","0","57.67627118644067","0","0.13046610169491524",,,"20.303890677966102","0","0","0","0",,"71429"
SAR Televenture Ltd,SARTELE,"Telecom Infrastructure","697.551725","0","6.450955621663475","0","0.2278357501836581","2.8454704755695017","-0.5012282131823573","-0.9692087156420888","-0.5012282131823573","0.2278357501836581","0","45.301815477403316","0","-0.9692087156420888",,,"17.265373487102163","1.2227352332431143","0","0","0",,"4159"
SMT Engineering Ltd,SMTEL,"Industrial Machinery","696.86955","0","0","0","-6.327766983656517","0","0","0","0","-6.327766983656517","0","67.44174875484228","0","0",,,"0.8310071942446043",,,"0",,,"634"
Modern Malleables Ltd,MODMA,"Electrical Components & Equipments","696.8195","0.061360223128084104","0.19317742973610813","0","0","0.04668526067367518","0","0","0","0","0","59.36532932847028","0","0",,,"2.9866766788242867",,,"0.12872774082814847",,,"15370"
Petro Carbon and Chemicals Ltd,PCCL,"Metals - Coke","696.1695","0","3.951417004048583","0",,"0.7821862348178138","0","0.03400809716599196",,"0",,"73.2080971659919","0",,,,"5.818623481781376",,,"0",,,"1249"
Amal Ltd,AMAL,"Commodity Chemicals","694.90523102","0.008088872768664225","0.017658009253994","0","0","0","0","0","0","0","0","71.34530572784405","0","0","0.004044436384332112","0.004044436384332112","22.7702011104081",,,"0",,"0.004044436384332112","18123"
FlySBS Aviation Ltd,FLYSBS,"Airlines","694.659083895","0","0.6561005183211432","0","0","2.0090037125476434","-2.5532036377546117","-0.5825326543360454","-0.5524813666123605","0","0","32.47271646477113","0","-0.14563316358401135",,,"19.61724946226977",,,"0",,,"3136"
State Trading Corporation of India Ltd,STCINDIA,"Commodities Trading","694.32","0.00016666666666666666","0.46986","0","0","0.004623333333333333","-0.041666666666666685","0.004623333333333333","0","0","0","90","0","0.004623333333333333",,,"7.805696666666667","0","0","0.46081833333333333","0",,"25472"
Iris Clothings Ltd,IRISDOREME,"Retail - Apparel","691.2838990399999","0","0.7943688975869309","0","0","0.0009304819639127465","-0.08746950780131113","0.0006310044261203889","-0.08221551591021703","0","0","61.172668923326235","0","0.0003063077272507799",,,"6.496509484217191",,,"0",,,"10762"
Shri Ahimsa Naturals Ltd,SHRIAHIMSA,"FMCG - Foods","690.4465","0","5.751379588492119","0",,"0.41227609694890077","0.8752753283303534","-1.2953891080866544",,"-0.28522363786488825",,"68.39579358880795","0",,,,"9.20963343277467",,,"0",,,"1148"
RNFI Services Ltd,RNFI,"Diversified Financials","689.4185090100001","0","2.4875650676432945","0","0.007182574786270379","0","0.010877986876685064","0","0.07182574786265494","-0.27449538705093346","0","65.1093221800184","0","0",,,"10.761372479908841",,,"0",,,"1552"
Forbes Precision Tools and Machine Parts Ltd,TOTEM,"Industrial Machinery","688.01217744","0.001100893305142195","0.09225020730906323","-0.2735661717505196","0","10.93704743206558","-0.27356617175051956","0","-0.007219766833899077","0","-0.007219766833899079","73.8504890757272","69.71130080932714","0",,,"7.735546976512829",,,"0",,,"13487"
Uni-Abex Alloy Products Ltd,UNIABEXAL,"Iron & Steel","687.28025","0","0.0229873417721519","0","0","0","-0.0026329113924050615","0","0","0.010379746835440073","0","63.63453164556962","0","0",,,"22.90212658227848","0","0","0","0",,"5914"
Vakrangee Limited,VAKRANGEE,"Outsourced services","684.577222024","0","4.1330559103831925","-0.0001517736738198944","0","0.45166211269173673","-0.3367017712311773","-0.3699541460804274","-0.3199324420296312","0","0","40.05321700148347","0","-0.03646168642041814",,,"38.229102207380336",,,"4.1315337422968526",,,"400734"
Modi's Navnirman Ltd,MODIS,"Real Estate","683.341056","0","1.1556208910122914","0","0","8.815677447017029","0.4103883376209728","-2.693571603577116","0","0","0","63.79394830331986","0","-2.3574206786720566",,,"9.068086691984156","-2.2702693045857325","-1.7729592878435216","0","-1.7729592878435216",,"1218"
Virat Industries Ltd,VIRAT,"Apparel & Accessories","682.5243163050001","0","0","0","0","0","0","0","0","0","0","74.55083159595738","0","0",,,"4.7353160316646195",,,"0",,,"2192"
Kamdhenu Ltd,KAMDHENU,"Iron & Steel","681.311211","0","0.007095142310816899","0","0","1.8857149952285168","0","-1.3258827243927442","0","0","0","49.030909987477074","0","-0.6266209739501851",,,"28.907932369103495","-5.371628519982922","0","0","0",,"50779"
Mukka Proteins Ltd,MUKKA,"Packaged Foods & Meats","680.7","0","0","0","0","1.696328","-1.661632","0.001154999999999795","-0.16773566666666667","0","0","73.33333333333333","0","0.0011810000000000986",,,"22.39743766666667",,,"0",,,"132098"
Swaraj Suiting Ltd,SWARAJ,"Textiles","679.2134646","0","0.5948272454443454","0","-10.013149808954665","0.8475813145948181","0.5630354508157054","0.8475813145948181","-0.11594644875310711","-10.013149808954665","0","64.95308276346476","0","0.8475813145948181",,,"15.176266506931164","-0.12035443244937172","0","0","-0.12035443244937172",,"1907"
PVP Ventures Ltd,PVP,"Real Estate","676.789166919","0.00011520574472985273","0.00011520574472985273","0","0","0.5048661351296336","0","0.25405631650806043","0","0","0","61.29743073793185","0","-0.11549222301508089",,,"9.670782265170821","0.05653299501553499","-0.6626580674180257","0","0.05653299501553499",,"39942"
Magadh Sugar & Energy Ltd,MAGADSUGAR,"Sugar","676.04594925","0.006571276708230346","0.009012442137637732","0","0","0.17789993066806323","0","0.02709409770196916","0","0","0","61.018363383086275","0","0.02564642983104154",,,"11.83464226636663",,,"0",,,"12215"
Fabtech Technologies Ltd,FABTECH,"Pharmaceuticals","675.163110066","0.001163083836027766","2.1491247152975492","0.001163083836027766","0","0.08082420305023123","-9.48069903993166","-1.8259516354196057","0.16375860462695035","0","0.001163083836027766","68.94102724014334","0","0.050507534241120644",,,"11.300594540560963","-1.171271303598371","0","0","0.0047758353474733894",,"28620"
Kuantum Papers Ltd,KUANTUM,"Paper Products","671.929951","0.002864881967435918","0.006337118911968251","0","0","0.053211171710367766","0","0.04926336435924107","0","0","0","70.30499418830044","0","0.037547143065215144",,,"18.739800303975436",,,"0",,,"21570"
Bhageria Industries Ltd,BHAGERIA,"Specialty Chemicals","666.49027278","0","0","0","0.022917144966399405","0.4406269060387892","0","0.3132170200012923","0","0.022917144966399405","0","71.76813724075008","0","-0.4952321248789644","0","0.02291714496640789","13.465614430148534",,,"0",,"0.02291714496640789","18219"
Consolidated Construction Consortium Ltd,CCCL,"Construction & Engineering","666.118341441","0","8.930998977344522","0","0","0.03525006570034486","0","0.015110592478546136","0","0","0","60.054647394577444","0","0.034940503138902824",,,"12.484874550533013",,,"0.019879825664840832",,,"47795"
Patel Retail Ltd,PATELRMART,"Retail - Speciality","662.0986665439999","0","2.8428173351032053","0","0","1.5900077986791106","1.0739530824183376","-2.249524318896995","1.066468170802569","0","0","70.00047424399997","0","-1.2353996320058178",,,"15.552562522364916","-0.46322865586647777","0","0","0",,"40102"
Chemcon Speciality Chemicals Ltd,CHEMCON,"Specialty Chemicals","662.026659173","0","0","0","0","0.37617625717837067","0","0.10921166919519226","0","0","0","74.46693417087486","0","0.05145410676142942",,,"21.93230208725735",,,"0",,,"64986"
Welspun Investments and Commercials Ltd,WELINV,"Diversified Financials","660.80235032","0.006047378611872126","0.1338358768808442","0","0","0","0","0","0","0","0","74.58180050984053","0","0",,,"5.977053892268002","-0.6847219683478563","0","0","0",,"13170"
Mindteck (India) Ltd,MINDTECK,"IT Services & Consulting","660.717427617","0","0","0","0","0.008665521841386777","0","0.008665521841386777","0","0","0","64.19967177419221","0","-0.06409481864696373",,,"17.872656009983785","0","0","0","0",,"32189"
Ksolves India Ltd,KSOLVES,"IT Services & Consulting","659.782926","0","0.011816832768418745","0","-0.020873569288681892","0.08475405136506974","-0.000957290038598799","-0.0139428109831084","-0.0000041861249685699875","-0.020873569288681892","0","58.92310416350484","0","-0.040688762400112446",,,"29.6337582840087","-0.1939946018893388","-0.1939946018893388","0","-0.1939946018893388",,"59268"
Om Power Transmission Ltd,OMPOWER,"Power Transmission & Distribution","659.01078","0","3.9032530296393633",,,"8.74297269674405",,,,,,"68.92775587677033","0",,,,"11.737351438166156",,,"0",,,"36461"
Foce India Ltd,FOCE,"Precious Metals, Jewellery & Watches","658.783422","0","0","0","0","0","0","0","0","0","0","73.62927083493003","0","0",,,"1.8884409632275174",,,"0",,,"504"
Allcargo Terminals Ltd,ATL,"Logistics","658.421365737","0","0.20964175264670235","0","0","5.339265794157962","0.15314694309468416","-0.011958780162588667","0.10480905555996237","1.3467686257499452","0","67.16551247533731","0","0.02018301125162303",,,"16.664247179111015",,,"0",,,"75723"
Pradeep Metals Ltd,PRADPME,"Iron & Steel","657.38255","0","0.08376954255935148","0","0","0","0.08376954255935148","0","0.08376954255935148","0","0","73.48455703532136","0","0",,,"12.160138969310944",,,"0",,,"5888"
Oswal Greentech Ltd,OSWALGREEN,"Real Estate","655.120164609","0.010007431238073562","0.017891495840302175","0","0.646394391252997","0.021096599595966905","0","0.015786820126613945","0","1.4641222356091959","0","70.65499287741524","0","0.010845407581432875",,,"20.246351883423287",,,"0",,,"239987"
Advance Agrolife Ltd,ADVANCE,"Specialty Chemicals","653.5929152399999","0","1.9186142739009533","0","0","2.5798513262354374","-6.155452563959772","-3.5540334618636926","-0.7199779360019614","0","0","69.89110489856846","0","-1.8473356135701673",,,"5.688933716539226","2.8519288888888887","0","0.031111108345679258","0.6162155555555556",,"13386"
TV Today Network Limited,TVTODAY,"TV Channels & Broadcasters","652.65531087","0","0.07376909955091131","-7.827823722739333","0","4.532736347240505","-7.827823722739334","-0.6833726574682526","-3.0299949144118727","4.754165988267033","-3.029994914411873","63.20884270566695","0","-0.6122146458401962","0","0","19.114997054984435","-2.6245841301997705","0","0","0","0.7541653178978597","52917"
LIC MF Nifty Midcap 100 ETF,LICNMID100,"Equity","651.812855808",,,,,,,,,,,,,,,,,,,,,,
Glottis Ltd,GLOTTIS,"Logistics","649.685493","0","0.8389338008506217","0","0","0.8639557157235155","-1.5867255392140946","-4.01204614568791","-0.29505319091371485","0","0","74.22741685876","0","-1.6348938887265563",,,"19.875173966213218",,,"0",,,"72145"
Aditya Birla Sun Life Nifty 50 ETF,BSLNIFTY,"Equity","647.50496721",,,,,,,,,,,,,,,,,,,,,,
Influx Healthtech Ltd,INFLUX,"Pharmaceuticals","646.822176","0","5.647418619116732","0",,"0.1632801161103048","-1.1844287787684014","-1.6716773792245492",,"0",,"73.53421107194691","0",,,,"9.60333298776695",,,"0.06738544474393532",,,"1335"
Z F Steering Gear (India) Ltd,ZFSTEERING,"Auto Parts","646.1550595","0.0005510674175878676","0.010470280934169487","0","-0.03421026528386051","0.0007053662945124706","-0.004408539340702943","0","0","-4.175669271378666","0","62.75201966208546","0","0","0","0","19.15189622298392",,,"0",,"-0.03264523381790528","9663"
Shraddha Prime Projects Ltd,SHRADDHA,"Real Estate","644.79996","0","0","0","0","0","0","0","0","-0.0034652607608620656","0","74.776733249177","17.326303804361277","0",,,"6.6540060889581945",,,"0",,,"3051"
Mallcom (India) Ltd,MALLCOM,"Business Support Services","644.4048","0","0.013717948717948718","0","0","0.003605769230769231","-0.293974358974359","-0.25745192307692305","0.013717948717948718","0","0","73.68171474358974","0","0.003605769230769231",,,"13.767163461538463","-0.32628205128205134","0","0","0.005336538461538476",,"8815"
Kilitch Drugs (India) Ltd,KILITCH,"Pharmaceuticals","642.59354632","0","0.000572056787848507","0","0","0.002551373273804341","0","0.00248272645926252","0","0","0","63.773880367594536","0","0.002551373273804341",,,"16.579424192807853",,,"0",,,"11785"
Satia Industries Ltd,SATIA,"Paper Products","641","0","0.070906","0","0","0.728257","-0.0009849999999999998","-0.11499899999999996","0","0","0","52.460389","0","0.005812000000000039",,,"23.001646",,,"0",,,"52184"
Innovassynth Technologies (India) Ltd,INOVSYNTH,"Specialty Chemicals","640.831663096","0.09581531527734459","1.4539840228637726","-0.16251538711508745","0","1.38617558839102","-2.4391331319965355","1.374469018078432","0","42.24418879343672","0","73.7037669102262","0","0",,,"7.157769329545678",,,"1.0647982547648278",,,"26898"
Jagatjit Industries Ltd,JAGAJITIND,"Alcoholic Beverages","640.68672096","0.016245381181624045","0.02003312005712902","0","0","0.0004275100310953696","0","-0.028333227310845623","0","0","0","87.33039180781338","0","0",,,"6.948190144833559",,,"0",,,"13479"
Shree Vasu Logistics Ltd,SVLL,"Logistics","638.245161","0","0","0","0.011980476260902151","0","0","0","0","0.011980476260902151","0","73.65187015495445","0","0",,,"4.77332799707666",,,"0",,,"1174"
Transpek Industry Ltd,TRANSPEK,"Specialty Chemicals","634.35307133","0","1.6025225003934245","0","0","0.02067828720762379","-0.04094479899899173","-0.009130672273496222","-0.04094479899899173","0","0","57.46587321721386","0","-0.008951639483819822","0","0","25.45575929685946",,,"0.00044758197419099107",,"0","13243"
Jayant Agro-Organics Ltd,JAYAGROGN,"Specialty Chemicals","634.05","0","0","0","0","0.04254","0","-0.00015666666666666607","0","0.00211333333332675","0","67.12707999999999","0","-0.000983333333333336",,,"15.17944",,,"0",,,"12863"
20 Microns Ltd,20MICRONS,"Specialty Chemicals","632.8986998720001","0","0.10519603218250423","0","0","0.4125741905502563","-0.0698510722315292","0.14816430373291184","0.031173393157530885","0","0","45.04091677888616","0","0.15525483370383386",,,"29.564769554091818","-0.10776642014558435","0","0","0",,"38301"
Tuticorin Alkali Chemicals and Fertilizers Ltd,TUTIALKA,"Commodity Chemicals","632.81530102","0.002010902704073178","0.0029137569793713392","0","0","1.3679424189091172","0","0","0","0","0","74.99999958961169","0","0",,,"4.737661326721375",,,"0",,,"26198"
Baheti Recycling Industries Ltd,BAHETI,"Metals - Aluminium","628.851446475","0","0","0",,"0.04307495856428291","0","-0.14137741800211562",,"-0.5603272057351205",,"74.12783977646968","0",,,,"12.554818867406183",,,"0",,,"1035"
Investment & Precision Castings Ltd,INVPRECQ,"Auto Parts","626.55","0","0","0","0","0","0","0","0","0","0","51.973139999999994","0","0",,,"24.5186",,,"0",,,"4558"
Commercial Syn Bags Ltd,COMSYN,"Packaging","626.4274368","0","0.09409457797874028","0","0.3953966826462434","0.17118584404251944","0.09409457797874028","0.0656071775360442","0.09409457797874028","0.3953966826462434","0","59.180962934316995","0","0.17118584404251944","0","0.9686575457671918","5.5025335157861335","-1.2632420742787631","0","0","0","0.9686575457671918","5832"
Utssav CZ Gold Jewels Ltd,UTSSAV,"Precious Metals, Jewellery & Watches","626.0369","0","0","0",,"0.36276296173596156","0","-0.28076859367235385",,"0.7329799569322546",,"70.30313069405334","0",,,,"15.962398542322346","0.5869510454278277","0","0","0.5869510454278277",,"2301"
Snowman Logistics Ltd,SNOWMAN,"Logistics","625.744541275","0","0.8414823578438415","0","0","3.05282973800721","-0.3137538397058388","-0.18246672958161936","0","0","0","50.01008360893911","0","-0.06151728614614127",,,"27.419318784691864",,,"0",,,"100470"
Visaka Industries Ltd,VISAKAIND,"Cement","625.74327192","0.0034720309390362286","0.14987021548349883","0","0","0.09926420720339944","0.12368531548493393","-0.07747837040459345","-0.000115734364634551","0","0","53.24401688055149","0","-0.027327198177507825",,,"32.571403473604924",,,"0",,,"46306"
Polo Queen Industrial and Fintech Ltd,PQIF,"FMCG - Household Products","625.50225","0","0","0","-0.03558272524199424","0.0002072970960536113","0","0","0","-0.040296947133285244","0","74.87869337304542","0","0",,,"0.8624702903946388",,,"0",,,"13870"
Pyramid Technoplast Ltd,PYRAMID,"Plastic Products","624.605904","0","3.2585606011178534","0","0","0.9677828885844153","0.08447782779843926","-0.06749798829951503","0","0","0","74.93638676844783","0","0.01156184076031408",,,"14.12408929775342",,,"0",,,"26841"
S Chand and Company Ltd,SCHAND,"Education Services","621.742928384","0.29188149123252677","2.042087432502069","0.29188149123252677","0","4.472293641404538","-1.5147014724147256","-0.15119008744687257","0.34507353554891096","-0.0300730502331632","0.29188149123252677","46.988650436014865","0","-0.1897869006836883",,,"25.028209190968344",,,"0",,,"39399"
Dish TV India Ltd,DISHTV,"Cable & D2H","618.662067744","0","2.5035737097120925","-0.00021393003854693431","0.008203638568803129","8.935659801737723","-0.013793137877545103","-2.2403484659310458","0","0.008203638568803129","0","4.06426981044594","0.4719398211445163","-1.2344368245896966",,,"29.311822194186675",,,"0",,,"359479"
Sunlite Recycling Industries Ltd,SUNLITE,"Cables","618.0878149600001","0","0.8431209730832905","0","0.31291087660822825","0","-0.1384966739755331","-0.08823529411764706","0.11734157872808681","-0.31507705583725","0","74.47168765004511","0","0",,,"11.077914228810863",,,"0",,,"901"
Panchmahal Steel Ltd,PANCHMAHQ,"Iron & Steel","617.56550973","0","0.000524154919437651","0","0","0","0","0","0","0","0","73.80640621094227","4.272806072271843","0",,,"2.5660475820497695",,,"0",,,"2541"
Indo Farm Equipment Ltd,INDOFARM,"Agricultural & Farm Machinery","616.6461828","0","3.3989419707148154","0","0.6559677513339892","0.1776340434033414","-1.3203077524993954","-0.22232142113894235","-0.9082423894313609","0.9265206569604345","0","70.46101482572901","0","0.16300601853008018",,,"19.665742659973862",,,"0",,,"44995"
KSE Ltd,KSE,"Agro Products","612.64","0","0","0","0.28445625000000163","0.078125","0","0","0","-0.06625000000000014","0","22.93603125","0","0",,,"37.41255",,,"0",,,"11357"
Nahar Poly Films Ltd,NAHARPOLY,"Textiles","612.2409759","0.00791443270009331","0.0105579996348624","0","0.2253010422852384","0.034224024240126","0","-0.06204654947205732","0","0.2253010422852384","0","72.50339403491729","0","0.001447861275042761","0","0.09597368081027849","16.842677386696618",,,"0",,"0.23302839178686865","19351"
Laxmi India Finance Ltd,LAXMIINDIA,"Specialized Finance","610.331976375","0","4.342122192647013","0","-0.1434915806315047","1.578702022992134","-0.6792011345400972","-3.029966303393815","-0.2634849800187977","-0.14176968166393067","0","60.31136333742284","0","-1.73109964772817","0","0","15.076646984404857","0","0","0","0","-0.17936447578938305","31555"
CWD Limited,CWD,"Home Electronics & Appliances","606.3137535","0","0.2876498330991596","0","-0.6272225382067731","0","-0.7410195084143009","0","-0.7152498546337779","-2.15351194446022","0","58.772689542824295","0","0",,,"7.51196739923532",,,"0",,,"956"
Kinetic Engineering Ltd,KINETICENG,"Auto Parts","606.30688023","0.0025788623731382724","0.6798275105234493","-0.0003357457815237712","4.551829892489316","3.276987172314939","0.6660986141868639","-1.3944955413498827","-0.04286092067863212","4.551829892489316","-0.0003357457815237712","65.03740781077958","0","-0.4266356478237938",,,"16.527494184460974",,,"0",,,"21901"
Sukhjit Starch and Chemicals Ltd,SUKHJITS,"Agro Products","604.290204","0","0","0","0","0.004154397644347715","-0.001494686979900141","0.00328062988093714","-0.0016003072589937269","0.03010177954166693","0","66.07436307771091","0","-0.012133529637690436","0","0.07324606324414287","17.730287415183714",,,"0",,"0.07452630905133786","9627"
