Name,Ticker,"Sub-Sector","Market Cap","Current Ratio","Cash Conversion Cycle","Interest Coverage Ratio","Long Term Debt to Equity","Debt to Equity","Quick Ratio","Net Income / Liabilities","Working Capital Turnover Ratio","Inventory Turnover Ratio","Asset Turnover Ratio","Days of Inventory Outstanding","Earning Power","Days of Sales Outstanding","Days Payable Outstanding","Price Momentum Rank","Fundamental Score","Value Momentum Rank","Earnings Quality Rank","Price to Intrinsic Value Rank"
Kanungo Financiers Ltd,KANUNGO,"Labs & Life Sciences Services","4.254012","20.65",,,"3.3859649122807016","3.5980861244019136","20.65","1.060070671378092","0.07251566696508506",,"0.06816747317483694",,"1.14147353856797","0",,,,,,
Silver Pearl Hospitality & Luxury Spaces Ltd,SILVERPRL,"Hotels, Resorts & Cruise Lines","4.248473","13.593750000000002",,,"0","0","13.593750000000002",,"0.12760416666666666",,"0.07078367641747924","0",,"0","0",,,,,
Purple Entertainment Ltd,PURPLE,"Movies & TV Serials","4.2451688149999995","8.260683760683762",,"1.7454545454545451","0.6798418972332015","0.8636363636363635","8.260683760683762","3.257328990228011","0.07418576598311218",,"0.05855748631278266",,"4.966373512674598","0",,,,,,
S G N Telecoms Ltd,SGNTE,"Electrical Components & Equipments","4.2021148","24.444444444444443",,"-18","0","0","24.444444444444443",,"0.06730769230769233",,"0.04361370716510904","0",,"5501.0714285714275","28.07692307692308",,,,,
Motilal Oswal Nifty India Tourism ETF,MOTOUR,"Equity","4.14805",,,,,,,,,,,,,,,,,,,
52 Weeks Entertainment Ltd,SHAQUAK,"Movies & TV Serials","4.08096","9.877551020408164",,,"0.13409234661606576","0.23592662871600253","9.79591836734694",,"0","0","0",,,,,,,,,
Krishna Filament Industries Ltd,KRIFILIND,"Plastic Products","4.0566623","0.029850746268656716",,,,,"0.029850746268656716",,"-0.12213740458015267",,"0.1142857142857143",,,"0",,,,,,
Tridev Infraestates Ltd,ASHUTPM,"Paper Products","4.045748",,,,"0","0",,,"55724539389330936",,"0.0882800608828006",,"0.30487804878048635","0",,,,,,
Mahalaxmi Seamless Ltd,MAHALXSE,"Iron & Steel","4.013864","0.3145539906103286",,"1.904761904761906",,,"0.3145539906103286","7.267441860465122","-1.335689045936396",,"0.6176470588235292","0","13.468013468013474","19.31216931216931","4106.249999999999",,,,,
JLA Infraville Shoppers Ltd,JSHL,"Retail - Online","4.01082","19.2",,"-2.0000000000000013","0","0","19.2",,"0.22153846153846152",,"0.0897196261682243",,,"2.5347222222222223",,,,,,
SSPN Finance Ltd,SSPNFIN,"Diversified Financials","4.0097976","2.8177570093457938",,,"0","0.34396355353075175","2.8177570093457938","0.4716981132075448","0.07712082262210797",,"0.04716981132075471",,"0.15360983102918516","930.7500000000001",,,,,,
Encode Packaging India Ltd,ENCODE,"Packaging","3.971646","48",,,"0.030581039755351685","0.030581039755351685","48",,"0",,"0","0",,,"912.5",,,,,
Patidar Buildcon Ltd,PATIDAR,"Real Estate","3.9714115399999996","3.1948051948051948",,"-0.9999999999999999","0.33999999999999997","0.33999999999999997","1.4155844155844153",,"0.6555819477434679","0.8821292775665399","0.14603174603174604","413.7715517241379",,"187.78985507246378","36.18534482758621",,,,,
Cindrella Financial Services Ltd,CINDRELL,"Diversified Financials","3.9312","31.000000000000014",,,"0","0","31.000000000000014","271.42857142856985","2.3703703703703707",,"0.048265460030165915",,"2.5563909774436095","0",,,,,,
Gujarat Winding Systems Ltd,GUJWIND,"Packaging","3.9251832","6",,,"0","0","6",,"0.1212121212121212",,"0.014084507042253521",,,"2250.8333333333335",,,,,,
Integrated Hitech Ltd,INTEGHIT,"Software Services","3.8617756","0.05357142857142856",,,,,"0.05357142857142856",,"-0.4999999999999999",,"0.02191780821917808","0",,"2463.75","3467.5",,,,,
Befound Movement Ltd,BEFOUNDMOL,"Business Support Services","3.82","0.8627450980392156",,,,,"0.8627450980392156","2.6143790849673088","-6.444444444444443",,"1.1885245901639345",,"2.8571428571428448","244.17241379310346",,,,,,
Beeyu Overseas Ltd,BEEYU,"Tea & Coffee","3.81819231","18",,,"0","0","18",,"0.12244897959183672",,"0.050761421319796954",,,"0",,,,,,
Integrated Thermoplastics Ltd,INTETHR,"Commodity Chemicals","3.77334","0.19260554584061954",,,,,"0.18361229078191355",,"-0.2136682433534497","8.121951219512194","0.5631986242476354","44.93993993993994",,"293.39312977099235","1086.5052552552552",,,,,
Oswal Leasing Ltd,OSWALEA,"Investment Banking & Brokerage","3.745","8",,,"0","0","8",,"0.9999999999999998",,"0.05357142857142856",,,"0",,,,,,
Bandhan Nifty 50 ETF,IDFNIFTYET,"Equity","3.720455115",,,,,,,,,,,,,,,,,,,
Amarnath Securities Ltd,AMARSEC,"Investment Banking & Brokerage","3.6782452","0",,,"0","0.15401785714285712","0","20.212765957446805","-0.46153846153846156",,"0.07421503330161752",,"4.981549815498154","0",,,,,,
Thakkers Group Ltd,THAKKERS,"Real Estate","3.6699735","4.358649789029536",,"2.042189281641961","0.32479491043026953","0.493052067637703","4.139943741209564","5.545364752363482","0.41298152063988225","0.03215434083601287","0.12190620929222752","11351.5","8.889660991710924","0","1770.2499999999998",,,,,
Jumbo Bag Ltd,JUMBO,"Packaging","3.64255950000003","1.2313809154383242","152.4640933482","4.972508591065291","0.2797746781115881","1.2475858369098713","0.8037238169123351","12.921174652241113","10.546255506607931","0","1.2545197296022639",,"14.189056677779957","100.01670843776107",,"90",,"99","35",
Unitech International Ltd,UNITINT,"Commodities Trading","3.636252","0.793949304987735",,,,,"0.6876533115290269",,"0.0027510316368638257","0","0.00037771482530689327",,,"569400",,,,,,
Vaishno Cement Company Ltd,VAICC,"Cement","3.6337812","2.06",,"2.25",,,"2.06","2.136752136752136","4.499999999999996",,"0.20454545454545456",,"6.521739130434782","182.5",,,,,,
Khyati Multimedia Entertainment Ltd,KHYATI,"Software Services","3.6072668","0.46428571428571425",,,"1.4090909090909074","1.4090909090909074","0.46428571428571425",,"17.80952380952381",,"0.5843750000000001","0",,"6.831550802139038","58.4",,,,,
Athena Constructions Ltd,ATHCON,"Real Estate","3.6","1.3841121495327102",,"-1.027027027027027","0.5130168453292495","0.5130168453292495","1.0990654205607475",,"0","0","0",,,,,,,,,
Quintegra Solutions Ltd,QUINTEGRA,"Software Services","3.4857979","0",,,,,"0",,"0",,"0",,,,,,,,,
Pagaria Energy Ltd,WOMENNET,"Commodities Trading","3.45798765","13.285714285714286",,,"0.025356576862123614","0.025356576862123614","13.285714285714286","16.666666666666654","0.07072691552062868",,"0.027169811320754716",,"1.0494752623688155","1064.5833333333335",,,,,,
SBL Infratech Ltd,SBLI,"Real Estate","3.4478975","1.2086486486486485",,,"0.04724409448818898","0.04724409448818898","1.1664864864864863","1.8046709129511582","20.56034482758621","121.58974358974359","2.787843366452367","3.0018979333614504","1.2849584278155641","84.01886792452828","71.04491775622098",,,,,
Tricom Fruit Products Ltd,TRICOMFRU,"Agro Products","3.436929","0.07073813708260106",,,,,"0.07073813708260106",,"0",,"0",,,,,,,,,
Unishire Urban Infra Ltd,UNISHIRE,"Real Estate","3.4345485","76.73076923076923",,,"0","0","32.11538461538461",,"1.4062499999999998","0","0.939381774387796",,,"3.0416666666666674",,,,,,
Keto Motors Ltd,KETOMOTORS,,"3.4113117","6.3624161073825505",,,"0.3309557774607703","0.4607703281027104","6.3624161073825505",,"0",,"0",,,,,,,,,
Motilal Oswal Nifty 200 Momentum 30 ETF,MOMOMENTUM,"Equity","3.3804867270000005",,,,,,,,,,,,,,,,,,,
Spectra Industries Ltd,SPECTRA,"Auto Parts","3.3198165","0.01796023091725465",,"-0.5",,,"0.01539448364336113",,"0","0","0",,,,,,,,,
City Online Services Ltd,CITYONLINE,"Cable & D2H","3.3002433","0.6193895870736086",,"2.846153846153847",,,"0.6193895870736086","0.5244755244755268","-3.190184049079755",,"1.2672623883021932","0","6.560283687943265","44.455128205128204","2725.3333333333335",,,,,
Shri Kalyan Holdings Ltd,SHKALYN,"Investment Banking & Brokerage","3.271636","0.6666666666666671",,,"0.03353057199211045","0.03353057199211045","0.6666666666666671","186.046511627907","10.482758620689655",,"0.1338617349185381",,"9.839167455061496","0",,,,,,
PFL Infotech Ltd,PFLINFOTC,"Online Services","3.1482801","0.13333333333333333",,,"0","0","0.13333333333333333",,"0",,"0",,,,,,,,,
Kovalam Investment and Trading Co Ltd,ZKOVALIN,"Investment Banking & Brokerage","3.142390482","21",,,"0","0","21","1490.9090909092836","1.6821705426356588",,"0.026381374992401677",,"2.6361336706164296","0",,,,,,
Mafia Trends Ltd,MAFIA,"Apparel & Accessories","3.103485","2.046916890080429",,"3.240000000000002","0","0.5176322418136021","0.7989276139410187","5.488621151271758","1.0546412113232388","0.5790313996806813","0.5280158206987474","630.3630514705882","5.256327060350424","12.303370786516856","245.56985294117644",,,,,
Rajvir Industries Ltd,RAJVIR,"Textiles","3.0560679","0.15440490988191424",,"-0.3140053523639607",,,"0.1267091361093847",,"-0.08838279830405814","1.3834095362508165","0.13236574746008706","263.8408876298395",,"9.104989035087721","974.8843248347498",,,,,
GCM Commodity & Derivatives Ltd,GCMCOMM,"Investment Banking & Brokerage","3.04507","1.1532447224394058",,,"0","0","1.089913995308835",,"0.1834372217275156",,"0.0607311320754717",,,"875.2912621359222",,,,,,
Swadha Nature Ltd,SWADHATURE,"Agro Products","3.013552",,,,"0.24528301886792464","0.24528301886792464",,,"0.025157232704402517",,"0.02484472049689441",,,"0",,,,,,
Shyama Computronics and Services Ltd,SHYAMACOMP,"IT Services & Consulting","2.9488692","25.083333333333332",,,"0","0","25.083333333333332","107.69230769230785","0.15495495495495498",,"0.0424481737413623","0","1.663405088062622","2423.43023255814","730",,,,,
Gaekwar Mills Ltd,ZGAEKWAR,"Textiles","2.864","24.875",,,,,"24.875",,"0.10718954248366014",,"0.05529332434254889",,,"0",,,,,,
SPV Global Trading Ltd,SPVGLOBAL,"Investment Banking & Brokerage","2.8322","1.583051675693285",,"3.2239674229202993","0","0.5024018552261057","0.8779981268070205","5.650112691381032","6.128906512534443",,"1.7743187633158544",,"9.910763783329449","48.47881393104659",,,,,,
Vasa Retail and Overseas Ltd,VASA,"Textiles","2.78653575","0.45214007782101173",,,,,"0.3945525291828794",,"0","0","0",,,,,,,,,
Brilliant Portfolios Ltd,BRIPORT,"Investment Banking & Brokerage","2.7543984","1.8310139165009942",,,"1.9224973089343378","1.9224973089343378","1.8310139165009942","2.358078602620086","0.8525896414342629",,"0.09872366600030755",,"2.3299161230195704","0",,,,,,
SVA India Ltd,SVAINDIA,"Commodities Trading","2.6850138","0.17558299039780523",,"3.7419354838709684","1.1064278187565861","1.1064278187565861","0.1646090534979424","8.888888888888888","-0.4869565217391305","3.333333333333333","0.07865168539325844","109.50000000000001","4.219716260458348","136.06026785714283","3190.1",,,,,
T Spiritual World Ltd,TSPIRITUAL,"Commodities Trading","2.660266","2",,,"0","0","2",,"0.10526315789473684",,"0.00689655172413793",,,"0",,,,,,
Olympic Management & Financial Services Ltd,OLYMTFI,"Diversified Financials","2.6277684","12.375",,,"0.34645669291338593","0.34645669291338593","12.375",,"0.14507772020725387",,"0.07756232686980609",,,"508.3928571428571",,,,,,
Jalan Transolutions (India) Ltd,JALAN,"Logistics","2.6166996","0.013161428955143703",,"0.19742489270386268",,,"0.013161428955143703",,"-0.045282064254996215",,"0.39689578713968954",,"90.19607843137256","115.2094972067039",,,,,,
Hem Holdings and Trading Ltd,ZHEMHOLD,"Investment Banking & Brokerage","2.5536","0.11439114391143912",,,"0","0","0.11439114391143912",,"-0.22686567164179108",,"0.07069767441860465",,,"0",,,,,,
Groww Silver ETF,GROWWSLVR,"Silver","2.4322438170000003",,,,,,,,,,,,,,,,,,,
Indo Gulf Industries Ltd,IGLFXPL-B,"Commodity Chemicals","2.36311569","0.32538025648672825",,"16.877192982456204","0.5588662790697674","0.6569767441860463","0.20817178645988663","15.198698582384468","-12.844536724630156","41.57471264367816","4.746331639014099","8.779375172795135","16.9396020426132","2.625580925439482","33.93682609897705",,,,,
Anand Projects Ltd,ANANDPROJ,"Construction & Engineering","2.2983612181383597","0.26223506743737957","6255.1360691542","-3.156249999999999","0","0","0.26223506743737957",,"-0.09056068133427962",,"0.05963731538605347",,,"0",,,,,"8",
Svarnim Trade Udyog Ltd,SNIM,"Textiles","2.28561","0.6666666666666667",,,,,"0.6666666666666667",,"0",,"0",,,,,,,,,
Hindusthan Udyog Ltd,ZHINUDYP,"Industrial Machinery","2.2678451","2.949709864603482",,"66.21590909090911","0.012651844380830897","0.013719760905355897","2.8994197292069637","331.4837153196648","9.838658146964855","0.18867924528301888","0.09305241847148675","1934.5","8.435269763603992","11.378470530930345","2992.9999999999995",,,,,
Mudra Financial Services Ltd,MUDRA,"Diversified Financials","2.1543","7.538461538461538",,,"0","0","6.615384615384615","144.44444444444434","1.0652173913043477",,"0.09227871939736346",,"3.069767441860463","3.724489795918368",,,,,,
Shreenath Investment Company Ltd,SHRENTI,"Specialized Finance","2.0625","1769.0000000000377",,,"0","0","1769.0000000000377","3.669724770642201","0.09304681282106936",,"0.017739154424443064",,"0.6634655101197852","0",,,,,,
Technojet Consultants Ltd,TECHCON,"Business Support Services","1.9908","62.00000000000001",,,"0","0","62.00000000000001",,"0.050420168067226885",,"0.04878048780487804",,,"730",,,,,,
Gangotri Textiles Ltd,GANGOTRI,"Apparel & Accessories","1.9894926739999998","0.000041533413631266354",,,,,"0.000041533413631266354",,"0",,"0",,,,,,,,,
Sagar Systech Ltd,SAGARSYST,"Software Services","1.976","0.5865102639296187",,,"0","0.37866666666666665","0.5865102639296187",,"-0.5797101449275361",,"0.05641748942172073",,"0.0841042893187544","0",,,,,,
Noble Polymers Ltd,NOBPOL,"Plastic Products","1.9437","3.950617283950617",,,"0.06269592476489028","0.10658307210031348","3.950617283950617",,"0.1328125","0","0.07631874298540965",,,"622.6470588235293",,,,,,
Omnipotent Industries Ltd,OMNIPOTENT,"Building Products - Ceramics","1.8029","9.079439252336446",,,"0","0.022362385321100922","9.079439252336446",,"1.1157662624035283","64.43076923076923","0.9491207502930834","5.664995224450812",,"319.0143280632411","20.56829035339064",,,,,
Global Defence Industries Ltd,GDIL,,"1.777926375","2.298953336240732",,"6.482758620689653","0.0405087975889731","0.05136728271949652","2.298953336240732","0.8720930232558136","0.14970954356846475",,"0.0319427721510022","0","0.6698257740406882","0","46879.6875",,,,,
Silveroak Commercials Ltd,SILVERO,"Construction & Engineering","1.71875","0.6668584579976984",,"-5.2950819672131155",,,"0.6668584579976984",,"-3.573643410852711","0.6551724137931034","0.22471362417743115","557.1052631578948",,"895.8731019522776","2403.236842105264",,,,,
MPF Systems Ltd,MPFSL,"Electrical Components & Equipments","1.634798388","19.749999999999996",,,,,"19.749999999999996","140.8088235294118","9.010101010101012",,"3.5537848605577693",,"176.79324894514767","0",,,,,,
Sybly Industries Ltd,SYBLY,"Textiles","1.565787663","3.218500797448166","79587.3940097111","-3.7999999999999994","28.290322580645114","28.290322580645114","3.218500797448166",,"0.0024798512089274647",,"0.0012903225806451613",,,"197465",,,,,,
BMB Music and Magnetics Ltd,BMBMUMG,"Movies & TV Serials","1.4906862","1.943502824858757",,,"0","0","0.3276836158192091","0.9881422924901186","0.08187134502923976","0","0.01880456682337139",,"1.0914051841746248","1121.0714285714284",,,,,,
Signature Green Corporation Ltd,SIGNGCL,"Wood Products","1.417559598","38.84848484848485",,,"0","0","38.84848484848485","69.76744186046545","0.08710217755443886",,"0.07692307692307694",,"2.783882783882784","121.66666666666666",,,,,,
Sheraton Properties and Finance Ltd,ZSHERAPR,"Real Estate","1.3824","2550",,,"0","0","2550","32049.999999954456","0.4016866400355083",,"0.043836279970937274",,"3.798136099876912","0",,,,,,
Valley Magnesite Company Ltd,VALLEY,"Conglomerates","1.37832452449136","31.148148148148145",,,"0","0","31.148148148148145","57.971014492753625","0.07758620689655173",,"0.06451612903225808",,"2.8397565922920895","0",,,,,,
Sarvamangal Marcantile Company Ltd,ZSARVAMA,"Commodities Trading","1.30725","2.6436781609195403",,"6.3999999999999995","0.10705035971223022","0.10705035971223022","2.6436781609195403","21.39423076923075","-3.720588235294119",,"0.028089263905851",,"2.8784374196864553","141.38339920948619",,,,,,
Indoworth Holdings Ltd,UNIWSEC,"Commodities Trading","1.251024","0.2717647058823529",,,"0","0","0.2717647058823529","0.823529411764706","-0.029778672032193157",,"0.020898051397910195",,"1.0047593865679536","19.72972972972973",,,,,,
Hind Commerce Ltd,HCLTD,"Commodities Trading","1.2","21.249999999999996",,"14.000000000000012","0","0","16.249999999999993","168.75000000000014","1.3644859813084111","23.999999999999996","0.1692263112141408","15.208333333333336","1.6756433273488944","154.375","0",,,,,
Diksha Greens Ltd,DGL,"Wood Products","1.0854019","0.02882205513784461",,"-0.06093189964157707",,,"0.02882205513784461",,"-0.0013404825737265418",,"0.004422821760283061","0",,"0","42157.49999999999",,,,,
Wardwizard Healthcare Ltd,AYOME,"Health Care Equipment & Supplies","1.058155","0.07246376811594203",,"-4.1090909090909085",,,"0.03933747412008282",,"-0.17177914110429446","3.875","0.09110629067245118","94.19354838709677",,"0","647.5806451612904",,,,,
Shaw Construction Pvt. Ltd,SHAHCON,"Construction & Engineering","0.9794325","0.18624027932074275",,"0.4593495934959352",,,"0.024678622440882397",,"-0.060692927395838495","0.004911591355599215","0.0751898114131766","74314","2.7672339904493706","144.45439739413678","985.5000000000001",,,,,
Gold Rock Investments Ltd,ZGOLDINV,"Investment Banking & Brokerage","0.9537184","8.30310262529833",,,"0.004730495036311546","0.004730495036311546","8.30310262529833","431.4401622718077","0.8047732696897373",,"0.17119647994584533",,"15.165785059992256","0",,,,,,
Speedage Commercials Ltd,ZSPEEDCO,"Diversified Chemicals","0.9290310328456151","1703.9999999999984",,,"0","0","1703.9999999999984","7583.333333332184","0.4292845257903495",,"0.04364448354027811",,"3.763969053174507","0",,,,,,
Kedia Construction Co Ltd,KEDIACN,"Business Support Services","0.733499999999997","5.518518518518518",,,"0","0","0.3580246913580247",,"0.08207934336525306","0","0.07334963325183373",,,"0",,,,,,
Ishwarshakti Holding & Traders Ltd,ISHWATR,"Specialized Finance","0.72144","132.99999999999997",,,"0.5622317596566524","0.5622317596566524","16.999999999999993",,"1.2148148148148146",,"0.5342019543973942",,,"0",,,,,,
Magnanimous Trade & Finance Ltd,MAGANTR,"Investment Banking & Brokerage","0.5369477160042899","24.555555555555554",,,"0","0","24.37037037037037","1807.6923076922938","0.9638554216867472",,"0.3416099952554168",,"20.45098653304103","0",,,,,,
Classic Electricals Ltd,CLASELE,"Electrical Components & Equipments","0.516413535","8.899082568807339",,"-2.333333333333335","0","0.08927038626609442","8.899082568807339",,"0.11149032992036406",,"0.07790143084260732","0",,"0","0",,,,,
Ridhi Synthetics Ltd,RIDHISYN,"Real Estate","0.494022","105.30000000000037",,,"0","0","105.30000000000037","32.02416918429005","0.37184115523465705",,"0.036258030449705186",,"2.6706789542975367","0",,,,,,
E & E Enterprises Ltd,EENTER,"Specialized Finance","0.48408","897.9999999999999",,,"0","0","897.9999999999999","849.9999999951681","0.05535622757560226",,"0.0008397872538956797",,"0.037322136692325626","0",,,,,,
Jupiter Industries and Leasing Ltd,JPTRLES,"Specialized Finance","0.399","0",,,,,"0",,"0",,,,,,,,,,,
Sunrise Industrial Traders Ltd,SUNRINV,"Diversified Financials","0.356785","189",,,"0","0","189","10899.999999996697","0.781937017231135",,"0.03722456368625011",,"2.554642517748337","0",,,,,,
Craftroot Retail Ltd,NIRBHAYIND,,"0.334999999999998","1.0788231020704686",,"8.999999999999966","0.03428571428571429","0.03428571428571429","0.9840174355248821","0.25325615050651107","2.26984126984127","3.984674329501916","0.09221344510720618","91.60096153846153","0.28901734104046134","3334.1346153846157","1838.3365384615383",,,,,
Purity Flexpack Ltd,PURITY,"Plastic Products","0.2511756","1.0676691729323309",,"2.8323353293413205","0.19211686879823592","0.5749724366041896","0.614124597207304","4.812722326846632","121.95798319327717","0","1.8178743658796268",,"5.626263827762585","40.943981258182326",,,,,,
Varun Mercantile Ltd,VARUNME,"Commodities Trading","0.205176","535",,,"0","0","535","649.9999999999782","0.07203791469194312",,"0.07116104868913858",,"4.251386321626618","0",,,,,,
Coromandel Agro Products and Oils Ltd,CORAGRO,"Agro Products","0.20382","2.4167686658506735",,"5.9081632653061495","0","0.43402282453637664","0.7093023255813956","22.001170275014783","7.528243913968328","5.229277218664227","3.648986138160156","69.7993211561341","12.82960336804792","19.721367575034535","0.49811043460004206",,,,,
Melstar Information Technologies Ltd,MELSTAR,"IT Services & Consulting","0.145138775","2.5589743589743588",,,"0","0.47368421052631576","2.5589743589743588",,"0",,"0",,,,,,,,,
Kusam Electrical Industries Ltd,KUSUMEL,"Electrical Components & Equipments","0.124319999999998","3.713114754098361",,"32.99999999999999","0","0.10263157894736843","1.0000000000000002","13.698630136986298","3.3662420382165603","0","2.161554192229039",,"6.273764258555133","9.668874172185431",,,,,,
Western Ministil Ltd,WMINIMT,"Iron & Steel","0.112173672","0",,"-3.571428571428571",,,"0",,"0",,,,,,,,,,,
Viksit Engineering Ltd,VIKSHEN,"Iron & Steel","0.105825","0.12968299711815562",,"-1.7878787878787883",,,"0.12968299711815562",,"-2.7090909090909094",,"4.257142857142857",,,"33.07046979865772",,,,,,
Unijolly Investments Company Ltd,UNIJOLL,"Investment Banking & Brokerage","0.0913294316399179",,,,"0","0",,,"0.2159090909090909",,"0.01498422712933754",,"0.43731778425655976","0",,,,,,
Arco Leasing Ltd,ZARCOLEA,"Specialized Finance","0.09002625","0.8248587570621468",,,,,"0.8248587570621468","0.5633802816901408","-0.304",,"0.06608695652173913",,"2.0202020202020203","0",,,,,,
Hindustan Housing Company Ltd,ZHINDHSG,"Business Support Services","0.089298","26.086956521739154",,"88.99999999999996","0","0","26.086956521739154","29.886685552407915","0.41785492870427765",,"0.1015213134508209","0","3.771719169374203","2.9784866468842734","44.24242424242424",,,,,
Megh Mayur Infra Ltd,TRANOCE,,"0.0819","1.4285714285714286",,,"0.24549918166939447","0.24549918166939447","1.4285714285714286",,"0",,"0",,,,,,,,,
Southern Gas Ltd,ZSOUTGAS,"Gas Distribution","0.05625","1.012121212121212",,"47.8000000000001","0","0","0.8303030303030302","19.18976545842222","820.4444444444296","12.835164835164836","1.1204855842185129","28.437500000000004","7.079383886255938","49.62892741061754","24.270833333333336",,,,,
Antariksh Industries Ltd,ANTARIKSH,"Real Estate","0.04795596","1.2849557522123893",,,"0","0","1.2849557522123893","9.734513274336324","32.80149812734082",,"7.365853658536585","0","10.19283746556477","33.799383420872346","39.90938944295792",,,,,
