Name,Ticker,"Sub-Sector","Market Cap","EV / Free Cash Flow","Enterprise Value","Price / CFO","PB Premium vs Sub-sector","Dividend Yield vs Sub-sector","Price / Sales","Sector PB","Sector Dividend Yield","Sector PE","TTM PE Ratio"
Frontline Corporation Ltd,FRONTCORP,"Logistics","18.3",,"73.62","915","-67.91503060786164",,"0.16892827471614513","6.806753889542422","0.5875072100804868","40.633213495947615","7.4693877551020815"
Disha Resources Ltd,DRL,"Commodity","18.2814345","4.445837559241706","18.7614345","4.332093483412322",,,"67.70901666666666",,"0",,"-140.62641923076922"
Rishabh Digha Steel and Allied Products Ltd,RISHDIGA,"Iron & Steel","18.2642256",,"17.5642256",,"-67.61123253242873",,"8.04591436123348","3.3971619560814212","2.147340135276208","23.8500931581181","19.638952258064514"
Asia Capital Ltd,ASIACAP,"Investment Banking & Brokerage","18.239708","2.202587808896211","13.369708000000003","3.0048942339373967","-26.62808049889704",,"41.45388181818182","2.291066253952224","1.0648908826242334","15.782900266071515","140.3054461538462"
Nippon India Nifty 1D Rate Liquid ETF - Growth,LIQGRWBEES,"Debt","18.090525695",,"18.090525695",,,,,,"0",,
Vas Infrastructure Ltd,VASINFRA,"Real Estate","18.0342448","61.26888904977375","135.4042448","8.160291764705882","-102.04336242991685",,"150.28537333333333","3.4004118686297864","0.9697276054688574","37.252414014016885","-112.71402999999998"
Maks Energy Solutions India Ltd,MAKS,"Electrical Components & Equipments","18.030454","147.68388181818182","32.490454","78.39327826086955","-88.22586678467813",,"0.2701191610486891","6.806753889542422","0.5875072100804868","40.633213495947615",
Organic Coatings Ltd,ORGCOAT,"Specialty Chemicals","18.004153","641.8538249999995","25.674153","20.229385393258426","22.46798935288621",,"0.6206188555670458","3.3971619560814212","2.147340135276208","23.8500931581181","-5.64393510971787"
Modern Steel Ltd,MDRNSTL,"Iron & Steel","18.001165572","5.000321094214876","18.151165572","4.95899878016529","-67.6840683388969",,"3.2789008327868854","3.3971619560814212","2.147340135276208","23.8500931581181","3.643960642105264"
SBEC Systems (India) Ltd,SBECSYS,"IT Services & Consulting","18",,"39.47","6.642066420664206","-128.0062247646845",,"4.774535809018568","5.823616002155781","3.217780581074618","21.61194022660079","15.254237288135602"
Jai Mata Glass Ltd,JAIMATAG,"Housewares","18",,"17.93",,"15.793576914851807",,"120","5.599852449734864","0.6843999547954118","24.52159967199169","-78.26086956521739"
Shreeram Proteins Ltd,SRPL,"Agro Products","17.9928","26.47301886792453","56.122800000000005","8.487169811320754","-78.73554914170646",,"7.055999999999997","8.190568262110702","1.6836677726443445","30.846384996929732","-1.5741732283464567"
Bazel International Ltd,BAZELINTER,"Investment Banking & Brokerage","17.979056082",,"36.919056082000004",,"-94.21052296338256",,"4.406631392647059","2.291066253952224","1.0648908826242334","15.782900266071515","14.736931214754105"
MEP Infrastructure Developers Ltd,MEP,"Roads","17.977712997999998","1.1229029306343434","416.877712998","0.047508556851034583","-102.96169140284091",,"0.2969069033526011","6.806753889542422","0.5875072100804868","40.633213495947615","-0.0237395357102299"
Cargosol Logistics Ltd,CARGOSOL,"Logistics","17.952","8.250387596899225","42.572","3.361797752808989","-78.5474925524769",,"0.13572238602857792","6.806753889542422","0.5875072100804868","40.633213495947615",
UTI Silver Exchange Traded Fund,SILVERBETA,"Silver","17.930633225999998",,"17.930633225999998",,,,,,"0",,
Greencrest Financial Services Ltd,GREENCREST,"Diversified Financials","17.909892","9.941065605095542","62.429892","2.8518936305732483","-88.72218575345798",,"0.24951089439955418","2.291066253952224","1.0648908826242334","15.782900266071515","-12.79277999999998"
Cindrella Hotels Ltd,CINDHO,"Hotels, Resorts & Cruise Lines","17.8992",,"20.2492","15.168813559322036","-67.57109589648893","1.5886900595685118","1.8920930232558137","5.599852449734864","0.6843999547954118","24.52159967199169","66.29333333333331"
Gujarat Lease Financing Ltd,GLFL,"Consumer Finance","17.875880453",,"27.445880453",,"-226.71371267135663",,"41.57181500697675","2.291066253952224","1.0648908826242334","15.782900266071515","297.93134088333335"
Steel Strips Infrastructures Ltd,STLSTRINF,"Real Estate","17.865081","18.03579693877551","17.675081","18.22967448979592","-92.62417639422372",,"13.534152272727273","3.4004118686297864","0.9697276054688574","37.252414014016885","-6.818733206106895"
Sati Poly Plast Ltd,SATIPOLY,"Packaging","17.85867",,"32.548669999999994",,"-62.285110372660824",,"0.05915229704216488","3.3971619560814212","2.147340135276208","23.8500931581181","3.1004635416666675"
Shiva Granito Export Ltd,SHIVAEXPO,"Building Products - Granite","17.8403175",,"22.200317500000004",,,,"2.0600828521939953","6.806753889542422","0.5875072100804868","40.633213495947615",
Krishna Capital and Securities Ltd,KRISHNACAP,"Investment Banking & Brokerage","17.829168",,"17.639167999999998",,"-41.670383986697686",,"31.279242105263158","2.291066253952224","1.0648908826242334","15.782900266071515",
360 ONE Silver ETF,SILVER360,"Silver","17.796387243",,"17.796387243",,,,,,"0",,
Integrated Capital Services Ltd,ICSL,"Business Support Services","17.792","9.572448979591837","18.762","9.077551020408164","-63.54212600895134",,"24.043243243243246","6.806753889542422","0.5875072100804868","40.633213495947615","-37.06666666666665"
Motilal Oswal BSE Low Volatility ETF,MOLOWVOL,"Equity","17.76724378",,"17.76724378",,,,,,"0",,
Julien Agro Infratech Ltd,JULIEN,"Agro Products","17.754244",,"-7.175756","0.7797208607817303","-88.05285905031829","-0.09562085885731664","0.14710617283950617","8.190568262110702","1.6836677726443445","30.846384996929732","6.527295588235346"
Abirami Financial Services (India) Ltd,ABIRAFN,"Diversified Financials","17.739",,"-0.6709999999999994",,"-68.96665103638907","4.168375641480581","12.233793103448276","2.291066253952224","1.0648908826242334","15.782900266071515","35.478"
Continental Seeds and Chemicals Ltd,CONTI,"Seeds","17.70686578",,"21.486865780000002",,,,"0.1902940975819452","8.190568262110702","1.6836677726443445","30.846384996929732","11.423784374193351"
HCKK Ventures Ltd,HCKKVENTURE,"Real Estate","17.67815",,"14.12815",,"18.424284916350476",,"25.620507246376807","3.4004118686297864","0.9697276054688574","37.252414014016885","110.48843749999999"
ICICI Prudential Nifty Oil & Gas ETF,OILIETF,"Equity","17.677223572",,"17.677223572",,,,,,"0",,
Sanwaria Consumer Ltd,SANWARIA,"FMCG - Foods","17.6664",,"916.5664",,"-100.18174333217884",,"16.666415094339623","8.190568262110702","1.6836677726443445","30.846384996929732","-3.7992258064516125"
Epuja Spiritech Ltd,EPUJA,"Online Services","17.640774372",,"18.250774372",,"-83.77306114688935",,"9.18790331875","8.560593958157467","1.1816713015722953","31.760915159046945","-1.6832799973282442"
Panabyte Technologies Ltd,PANABYTE,"Commodities Trading","17.63484",,"20.93484",,"-44.80146807279537",,"2.0529499417927823","6.806753889542422","0.5875072100804868","40.633213495947615","83.9754285714286"
Gilada Finance and Investments Ltd,GILADAFINS,"Investment Banking & Brokerage","17.6036476","9.589312535211267","27.2336476","5.887507558528427","-84.8278357177376",,"2.4793869859154927","2.291066253952224","1.0648908826242334","15.782900266071515","7.72089807017544"
Amin Tannery Ltd,AMINTAN,"Conglomerates","17.59965768","33.977524207407406","45.869657679999996","7.65202507826087","-83.98727381402676",,"0.422662288184438","6.806753889542422","0.5875072100804868","40.633213495947615","60.68847475862047"
Golechha Global Finance Ltd,GOLECHA,"Diversified Financials","17.545","133.5","17.355","134.96153846153848","-24.72582055154477",,"0.612604748603352","2.291066253952224","1.0648908826242334","15.782900266071515","-10.897515527950304"
Prism Finance Ltd,PRISMFN,"Diversified Financials","17.5248088",,"18.2848088",,"-72.51390434407958",,"3.063777762237762","2.291066253952224","1.0648908826242334","15.782900266071515","-11.233851794871807"
Jay Kailash Namkeen Ltd,JAYKAILASH,"Wood Products","17.504256299",,"25.554256299000002",,"-86.72407187776774",,"1.1653965578561918","3.3971619560814212","2.147340135276208","23.8500931581181",
Hit Kit Global Solutions Ltd,HITKITGLO,"FMCG - Foods","17.4097",,"17.1597",,"-90.86362616164782",,"5.075714285714286","8.190568262110702","1.6836677726443445","30.846384996929732","8.09753488372093"
Cityman Ltd,CITYMAN,"Textiles","17.3878346",,"31.3578346",,"-193.60922375232786",,,"5.599852449734864","0.6843999547954118","24.52159967199169","-52.69040787878789"
Quality RO Industries Ltd,QRIL,"Specialized Finance","17.32725",,"22.54725",,"-3.477396799578397",,"1.0809263880224578","2.291066253952224","1.0648908826242334","15.782900266071515",
Starsource Multitrade Ltd,STARSOURCE,"Advertising","17.25",,"6.630000000000001",,"-80.95278434142372",,"27.822580645161292","8.560593958157467","1.1816713015722953","31.760915159046945","-1.4209225700164747"
Duke Offshore Ltd,DUKEOFS,"Oil & Gas - Equipment & Services","17.2402428",,"17.180242800000002",,,,"23.297625405405405","1.563059186252215","1.202929143117296","12.83380464070356","-30.246039999999994"
Paramount Cosmetics (India) Ltd,PARMCOS-B,"FMCG - Personal Products","17.240105","19.421503571428573","27.190105","12.314360714285716","-93.26612670222312",,"0.7662268888888889","8.190568262110702","1.6836677726443445","30.846384996929732","1724.0105000000272"
Rita Finance and Leasing Ltd,RFLL,"Specialized Finance","17.2",,"19.549999999999997",,"-31.671855877807747",,"16.074766355140184","2.291066253952224","1.0648908826242334","15.782900266071515","20.476190476190474"
Zenith Healthcare Ltd,ZENITHHE,"Pharmaceuticals","17.19648","51.63028571428571","14.45648","25.666388059701493","-59.44311213708833",,"1.4622857142857144","6.347180737078195","0.48032722824004936","43.622095468751965","36.588255319148985"
Kotak Nifty 100 Low Volatility 30 ETF,LOWVOL1,"Equity","17.170526602000002",,"17.170526602000002",,,,,,"0",,
York Exports Ltd,YORKEXP,"Textiles","17.1536428","1637.4547599999985","49.1236428","25.99036787878788","-70.40345511115139",,"0.4349300912778904","5.599852449734864","0.6843999547954118","24.52159967199169","2.988439512195123"
DSP Nifty 50 ETF,NIFTYADD,"Equity","17.149243128",,"17.149243128",,,,,,"0",,
Kunststoffe Industries Ltd,KUNSTOFF,"Building Products - Pipes","17.14921","4.582517587939699","9.11921","8.166290476190476","-61.36125299782149",,"1.346091836734694","6.806753889542422","0.5875072100804868","40.633213495947615","9.970470930232555"
Tci Finance Ltd,TCIFINANCE,"Diversified Financials","17.146160675999997","4.235498977777778","17.916160675999997","4.024920346478873","-107.91705237515217",,"2.5030891497810215","2.291066253952224","1.0648908826242334","15.782900266071515","6.49475783181818"
JMD Ventures Ltd,JMDVL,"Rail","17.1418896",,"17.0518896","1714.18896","-89.39220970167872",,"5.5475370873786405","6.806753889542422","0.5875072100804868","40.633213495947615","24.14350647887324"
Chambal Breweries and Distilleries Ltd,CHMBBRW,"Alcoholic Beverages","16.954548112",,"16.884548112",,"32.31102589298578",,"188.38386791111114","8.190568262110702","1.6836677726443445","30.846384996929732","-89.23446374736841"
Square Four Projects India Ltd,SFPIL,"Real Estate","16.9301614","11.476000843373495","19.0501614","10.198892409638555","-74.62356724027536",,"70.54233916666666","3.4004118686297864","0.9697276054688574","37.252414014016885","-67.7206456"
Pro Clb Global Ltd,PROCLB,"Consumer Finance","16.916445",,"16.896445",,"-51.60579853497494",,"18.796049999999997","2.291066253952224","1.0648908826242334","15.782900266071515","-31.917820754716967"
Shashwat Furnishing Solutions Ltd,SFSL,"Water Management","16.9128","72.77120000000001","18.192800000000002","65.04923076923077","11.389696837324818",,"1.239032967032967","3.339096192839704","1.2719239646781941","25.412372557238267",
Boss Packaging Solutions Ltd,BOSS,"Industrial Machinery","16.895788",,"14.895787999999998",,"-88.60195228950424",,"1.098555786736021","6.806753889542422","0.5875072100804868","40.633213495947615",
Interstate Oil Carrier Ltd,INTSTOIL,"Logistics","16.873974",,"39.493973999999994","1.900222297297297","-76.42106087324602",,"0.19053719512195122","6.806753889542422","0.5875072100804868","40.633213495947615","19.620899999999818"
Decillion Finance Ltd,DFL,"Specialized Finance","16.849","35.78958333333334","17.179000000000002","35.10208333333333","-13.158271652391232",,"15.746728971962616","2.291066253952224","1.0648908826242334","15.782900266071515","67.39599999999999"
Ventura Textiles Ltd,VENTURA,"Textiles","16.827094985","345.5299283571428","24.187094984999998","240.38707121428567","-163.0486315852471",,"336.54189969999993","5.599852449734864","0.6843999547954118","24.52159967199169","-49.491455838235275"
RTCL Ltd,RAGHUTOB,"Real Estate","16.82564034",,"18.42564034",,"-88.5882879549611",,"10.197357781818182","3.4004118686297864","0.9697276054688574","37.252414014016885","8.497798151515154"
SP Refractories Ltd,SPRL,"Cement","16.8213","19.145315315315315","21.251299999999997","11.2142","-41.03672544517083",,"0.5971352502662407","3.3971619560814212","2.147340135276208","23.8500931581181",
Sterling Powergensys Ltd,STERPOW,"Textiles","16.756220287999998",,"19.266220287999996",,"1752.1007006207817",,"1.2054834739568343","5.599852449734864","0.6843999547954118","24.52159967199169","-18.213282921739147"
Shanthala FMCG Products Ltd,SHANTHALA,"FMCG - Personal Products","16.74516",,"14.675159999999998",,"-94.1385383358736",,"0.31136407586463366","8.190568262110702","1.6836677726443445","30.846384996929732",
COSYN Ltd,COSYN,"IT Services & Consulting","16.725",,"15.334999999999997",,"-88.43762297185441",,"0.984982332155477","5.823616002155781","3.217780581074618","21.61194022660079","119.46428571428339"
PDP Shipping & Projects Ltd,PSPL,"Logistics","16.6567744",,"15.126774399999999","72.42075826086956","-76.26987158271837",,"0.7609307629054363","6.806753889542422","0.5875072100804868","40.633213495947615",
Family Care Hospitals Ltd,FAMILYCARE,"Hospitals & Diagnostic Centres","16.636550392",,"19.786550392000002",,"-87.6181025849801",,"36.97011198222222","6.347180737078195","0.48032722824004936","43.622095468751965","-1.9166532709677415"
Munoth Financial Services Ltd,MUNOTHFI,"Investment Banking & Brokerage","16.6126955",,"17.0226955",,"-67.53394234238358",,"28.642578448275867","2.291066253952224","1.0648908826242334","15.782900266071515","-22.449588513513508"
AIK Pipes and Polymers Ltd,AIKPIPES,"Building Products - Pipes","16.60743",,"22.157429999999998","38.62193023255814","-81.28277164367678",,"0.6525512770137524","6.806753889542422","0.5875072100804868","40.633213495947615",
Gajanand International Ltd,GAJANAND,"Textiles","16.57529984",,"24.15529984",,"-84.15478332243721",,"0.17427504825990955","5.599852449734864","0.6843999547954118","24.52159967199169",
Adcon Capital Services Ltd,ADCON,"Investment Banking & Brokerage","16.5718",,"16.151799999999998",,"-89.92219653160944",,"5.114753086419753","2.291066253952224","1.0648908826242334","15.782900266071515","11.836999999999998"
Vivo Collaboration Solutions Ltd,VIVO,"Telecom Services","16.553225",,"5.713225000000001",,"-93.31024098729823",,"4.402453457446809","8.560593958157467","1.1816713015722953","31.760915159046945",
Gujarat Hy Spin Ltd,GUJHYSPIN,"Textiles","16.49875","13.563844086021506","25.22875","5.045489296636086","-69.46282429619453",,"0.1737259134463515","5.599852449734864","0.6843999547954118","24.52159967199169",
Glaam Up Jwel Ltd,GLEAM,"Precious Metals, Jewellery & Watches","16.47961",,"21.81961",,"-89.82183000119004",,"1.329000806451613","5.599852449734864","0.6843999547954118","24.52159967199169",
JHS Svendgaard Retail Ventures Ltd,RETAIL,"Retail - Department Stores","16.4748368",,"15.954836799999997",,"-92.48499543979933",,"0.7852639084842706","5.599852449734864","0.6843999547954118","24.52159967199169",
Bharat Bhushan Finance & Commodity Brokers Ltd,BHARAT,"Specialized Finance","16.4557872",,"16.2957872",,"-55.25447889654706","0.3132384051417657","51.424335","2.291066253952224","1.0648908826242334","15.782900266071515","45.71052000000002"
DRS Cargo Movers Ltd,DRSCARGO,"Logistics","16.41801818","46.73768594805198","35.988018180000005","1.8262534126807564","-81.43309769195726",,"0.6773109810231024","6.806753889542422","0.5875072100804868","40.633213495947615",
Sarvottam Finvest Ltd,SARVOTTAM,"Investment Banking & Brokerage","16.41",,"16.28",,"-86.26872218060466",,"10.067484662576687","2.291066253952224","1.0648908826242334","15.782900266071515","234.42857142857127"
Quantum Nifty 50 ETF,QNIFTY,"Equity","16.3674432",,"16.3674432",,,"0",,,"0",,
Desh Rakshak Aushdhalaya Ltd,DESHRAK,"Pharmaceuticals","16.35418988",,"19.32418988",,"-71.3144792856039",,"2.5959031555555554","6.347180737078195","0.48032722824004936","43.622095468751965","26.377725612903163"
Zerodha Nifty Midcap 150 ETF,MID150CASE,"Equity","16.3171125",,"16.3171125",,,,,,"0",,
ICICI Pru Nifty 10 yr Benchmark G-sec ETF,GSEC10IETF,"Debt","16.27418925",,"16.27418925",,,,,,"0",,
Uniroyal Industries Ltd,UNIROYAL,"Textiles","16.27284096","5.563972340869565","31.99284096","2.7487907027027028","-71.09116215876372",,"0.14186070054921104","5.599852449734864","0.6843999547954118","24.52159967199169","-56.1132446896562"
L K Mehta Polymers Ltd,LKMEHTA,"Plastic Products","16.2624",,"17.692400000000003",,"-75.49719202529921",,"0.8487682672233821","3.3971619560814212","2.147340135276208","23.8500931581181",
Aditya Birla Sun Life BSE Sensex ETF,BSLSENETFG,"Equity","16.15563472",,"16.15563472",,,"0",,,"0",,
Daulat Securities Ltd,DAULAT,"Investment Banking & Brokerage","16.14",,"16.03",,"-84.6496207711978",,"5.508532423208192","2.291066253952224","1.0648908826242334","15.782900266071515","-20.692307692307693"
Benchmark Computer Solutions Ltd,BENCHMARK,"Software Services","16.1304",,"4.9704000000000015",,"-91.6583982545598",,"0.3633791394458212","5.823616002155781","3.217780581074618","21.61194022660079",
ICICI Prudential BSE Liquid Rate ETF - Growth,CASHIETF,"Equity","16.099767082",,"16.099767082",,,,,,"0",,
SRM Energy Ltd,SRMENERGY,"Renewable Energy","16.09056",,"62.28056",,"-108.25724944553318",,,"3.339096192839704","1.2719239646781941","25.412372557238267","-41.25784615384615"
S M Gold Ltd,SMGOLD,"Precious Metals, Jewellery & Watches","16.070339568","43.822382969863014","31.990339568","21.145183642105266","-95.68251854299882",,"0.18276287465029","5.599852449734864","0.6843999547954118","24.52159967199169","18.68644135813939"
Thinking Hats Entertainment Solutions Ltd,THESL,"Advertising","16.04598775",,"15.57598775",,"-91.67638939618189",,"0.33152867252066115","8.560593958157467","1.1816713015722953","31.760915159046945",
DocMode Health Technologies Ltd,DHTL,"Education Services","16.02828","6.903722772277228","20.91828","2.399443113772455","-89.40732879167344",,"0.37536955503512875","5.599852449734864","0.6843999547954118","24.52159967199169",
Tai Industries Ltd,TAIIND,"Consumer Finance","16.014","9.347899159663866","11.124","13.12622950819672","-84.43519713415961",,"0.056680706473648805","2.291066253952224","1.0648908826242334","15.782900266071515","533.7999999999995"
Shree Securities Ltd,SHREESEC,"Diversified Financials","15.96","55.65217391304348","12.8","69.3913043478261","-36.40017639837381",,"23.470588235294116","2.291066253952224","1.0648908826242334","15.782900266071515","26.599999999999998"
Trans Freight Containers Ltd,TRANSFRE,"Industrial Machinery","15.95538784",,"-12.554612160000001",,"-96.20829227814703",,"7.490792413145541","6.806753889542422","0.5875072100804868","40.633213495947615","9.611679421686748"
Indong Tea Company Ltd,INDONG,"Tea & Coffee","15.92525936",,"24.64525936",,"-94.07002492680604",,"0.5228253237032174","8.190568262110702","1.6836677726443445","30.846384996929732",
Adhbhut Infrastructure Ltd,ADHBHUTIN,"Real Estate","15.862",,"15.852",,"-228.1518967715009",,"18.883333333333333","3.4004118686297864","0.9697276054688574","37.252414014016885","-12.108396946564886"
Kisaan Parivar Industries Ltd,KISAAN,"Agro Products","15.84","32.59574468085107","15.32","33.70212765957447","-29.229848775563433",,"2.444444444444444","8.190568262110702","1.6836677726443445","30.846384996929732","8.703296703296699"
Raama Paper Mills Ltd,RAMAPPR-B,"Paper Products","15.821167921","11.63567574765784","57.131167921","2.350842187369985","-128.88440758745045",,"2.299588360610465","3.3971619560814212","2.147340135276208","23.8500931581181","-1.1658929934414148"
Radaan Media Works India Ltd,RADAAN,"Movies & TV Serials","15.81516968","5.779031249022164","44.325169679999995","1.8782861852731592","-115.41031361014727",,"0.691222451048951","8.560593958157467","1.1816713015722953","31.760915159046945","-3.5066895077605325"
Palm Jewels Limited,PALMJEWELS,"Precious Metals, Jewellery & Watches","15.804471040000001",,"18.754471040000002",,"-93.77629596236895",,"0.08327785351459585","5.599852449734864","0.6843999547954118","24.52159967199169","17.178772869565005"
Brisk Technovision Ltd,BRISK,"IT Services & Consulting","15.8","8.34959349593496","10.27","6.32","-57.604324629995276","-0.2461361933584496","0.5277221108884436","5.823616002155781","3.217780581074618","21.61194022660079",
EP Biocomposites Ltd,EPBIO,"Building Products - Others","15.7976925",,"17.1576925",,"-76.2476131493717",,"1.3034399752475248","6.806753889542422","0.5875072100804868","40.633213495947615",
Heads UP Ventures Ltd,HEADSUP,"Textiles","15.744900216999998","149.4988913","13.454900216999999","174.94333574444443","-63.67243647370326",,"6.966770007522124","5.599852449734864","0.6843999547954118","24.52159967199169","3.7487857659523804"
ANS Industries Ltd,ANSINDUS,"Packaged Foods & Meats","15.73452",,"17.03452",,"28.073020214256186",,"19.42533333333333","8.190568262110702","1.6836677726443445","30.846384996929732","-30.852"
Zerodha Nifty 100 ETF,TOP100CASE,"Equity","15.690364",,"15.690364",,,,,,"0",,
HDFC Nifty Private Bank ETF,HDFCPVTBAN,"Equity","15.688766359999999",,"15.688766359999999",,,,,,"0",,
United Credit Ltd,UNITDCR,"Consumer Finance","15.685110912",,"15.285110912",,"-84.94300960828147",,"4.193879922994652","2.291066253952224","1.0648908826242334","15.782900266071515","23.410613301492532"
Dhillon Freight Carrier Ltd,DHILLON,"Logistics","15.68","5.282828282828283","15.69","4.584795321637427","-19.102792779594996",,"0.6217287866772403","6.806753889542422","0.5875072100804868","40.633213495947615",
Raunaq lnternational Ltd,RAUNAQ,"Construction & Engineering","15.666436697999998",,"13.676436697999998",,"-52.220665322784455",,"0.70985213855913","6.806753889542422","0.5875072100804868","40.633213495947615","8.851094179661029"
Yash Management & Satellite Ltd.,YASHMGM,"Specialized Finance","15.64","2.813397129186603","11.760000000000002","3.7326968973747015","-57.4727151273563",,"0.5536283185840708","2.291066253952224","1.0648908826242334","15.782900266071515","173.77777777778022"
Debock Industries Ltd,DIL,"Agricultural & Farm Machinery","15.622667040000001",,"15.182667040000002",,,,"5.4057671418685125","6.806753889542422","0.5875072100804868","40.633213495947615","-17.95708855172414"
Triumph International Finance India Ltd,TRIUMPIN,"Investment Banking & Brokerage","15.6225",,"125.05250000000001",,"-104.57078254810934",,"3.633139534883721","2.291066253952224","1.0648908826242334","15.782900266071515","3.4486754966887423"
Jayatma Enterprises Ltd,JAYATMA,"Business Support Services","15.591",,"8.710999999999999",,"-61.8144075354965",,"13.440517241379311","6.806753889542422","0.5875072100804868","40.633213495947615","30.570588235294096"
Astron Multigrain Ltd,ASTRONMULT,"Packaged Foods & Meats","15.566","23.78780487804878","19.506","18.312941176470588","-63.71351023220599",,"0.45890330188679257","8.190568262110702","1.6836677726443445","30.846384996929732",
Impex Ferro Tech Ltd,IMPEXFERRO,"Iron & Steel","15.563893908",,"282.403893908",,"-101.58135428370817",,"40.95761554736842","3.3971619560814212","2.147340135276208","23.8500931581181","-2.129123653625171"
Khandelwal Extractions Ltd,ZKHANDEN,"Packaged Foods & Meats","15.539828","48.06837241379311","13.939828","53.585613793103455","30.386913260803293",,"16.89111739130435","8.190568262110702","1.6836677726443445","30.846384996929732","172.66475555555556"
Tata Gold Exchange Traded Fund,TATAGOLD,"Gold","15.477397736000002",,"15.477397736000002",,,,,,"0",,
VR Films & Studios Ltd,VRFILMS,"Movies & TV Serials","15.47616","7.4167908745247155","19.50616","5.430231578947368","-77.97782633815423",,"1.2811390728476821","8.560593958157467","1.1816713015722953","31.760915159046945",
HDFC Nifty100 Quality 30 ETF,HDFCQUAL,"Equity","15.473633508",,"15.473633508",,,,,,"0",,
Edelweiss Nifty 1D Rate Liquid ETF - Growth,ELIQUID,"Debt","15.470624856",,"15.470624856",,,,,,"0",,
Source Industries (India) Ltd,SOURCEIND,"Textiles","15.462617159999999",,"15.552617159999999",,"27.190027381672202",,"110.44726542857141","5.599852449734864","0.6843999547954118","24.52159967199169","103.08411439999999"
Mehta Integrated Finance Ltd,MEHIF,"Diversified Financials","15.425","23.72388059701493","15.895000000000003","22.683823529411764","-68.32040307659022",,"14.282407407407407","2.291066253952224","1.0648908826242334","15.782900266071515","55.08928571428571"
Motilal Oswal BSE Enhanced Value ETF,MOVALUE,"Equity","15.415333668",,"15.415333668",,,,,,"0",,
Winsome Yarns Ltd,WINSOME,"Textiles","15.414175922","27.99862345","525.2541759220001","0.8216511685501066","-101.24700655870004",,"3.052312063762376","5.599852449734864","0.6843999547954118","24.52159967199169","-0.8909928278612719"
Suryo Foods and Industries Ltd,SURFI,"Packaged Foods & Meats","15.40539",,"15.375390000000001","256.7565","-248.01412592570372",,"28.0098","8.190568262110702","1.6836677726443445","30.846384996929732","-46.68300000000001"
Zerodha Nifty 8-13 Yr G-Sec ETF,LTGILTCASE,"Debt","15.390037146000001",,"15.390037146000001",,,,,,"0",,
Eastern Treads Ltd,EASTRED,"Tires & Rubber","15.3794931","4662.9493099999945","46.62949309999999","33.43368065217391","-148.04442934731648",,"0.23730123592038263","5.599852449734864","0.6843999547954118","24.52159967199169","170.88325666667163"
Tulasee Bio-Ethanol Ltd,TULASEEBIOE,"Renewable Energy","15.3515255",,"22.7215255",,"422.9864250400853",,,"3.339096192839704","1.2719239646781941","25.412372557238267","-85.28625277777776"
Kkalpana Plastick Ltd,KKPLASTICK,"Plastic Products","15.341684625",,"15.311684625",,"-59.97959285130936",,"31.96184296875","3.3971619560814212","2.147340135276208","23.8500931581181","255.6947437500002"
Jaipan Industries Ltd,JAIPAN,"Home Electronics & Appliances","15.3410976",,"18.6710976","219.1585371428571","-60.99365543603904",,"0.5334178581363004","5.599852449734864","0.6843999547954118","24.52159967199169","4.606936216216214"
Adhata Global Ltd,MVCOTSP,"Building Products - Others","15.325375",,"18.285375",,"47.889291343397076",,"2.6242080479452055","6.806753889542422","0.5875072100804868","40.633213495947615","-19.156718750000003"
Inspire Films Ltd,INSPIRE,"Movies & TV Serials","15.310461375",,"28.230461374999997","191.3807671875","-94.04093876901096",,"1.9628796634615386","8.560593958157467","1.1816713015722953","31.760915159046945",
Sarda Proteins Ltd,SRDAPRT,"Packaged Foods & Meats","15.308733",,"15.278733",,"58.25649777478673",,"0.9272400363416111","8.190568262110702","1.6836677726443445","30.846384996929732","23.919895312499914"
DSP Nifty IT ETF,ITADD,"Equity","15.257534669999998",,"15.257534669999998",,,,,,"0",,
BIL Vyapar Limited,BILVYAPAR,"Conglomerates","15.24396105",,"188.35396105",,"-100.95540885483602",,"1.7481606708715594","6.806753889542422","0.5875072100804868","40.633213495947615","-8.195677983870969"
Sreechem Resins Ltd,SRECR,"Commodity Chemicals","15.2376","5.645324675324676","17.387600000000003","4.631489361702128","-91.20062855729469",,"0.4273022994952328","3.3971619560814212","2.147340135276208","23.8500931581181","-20.873424657534255"
Nippon India ETF Nifty 100,NIF100BEES,"Equity","15.236106209999999",,"15.236106209999999",,,"0",,,"0",,
7NR Retail Ltd,7NR,"Apparel & Accessories","15.2356992","6.201868590163936","18.915699200000002","4.995311213114754","-94.47476558794192",,"0.7066650834879407","5.599852449734864","0.6843999547954118","24.52159967199169","8.656647272727298"
Vashishtha Luxury Fashion Ltd,VASHISHTHA,"Apparel & Accessories","15.227013438",,"16.957013438",,"-66.38127162675889",,"1.4034113767741934","5.599852449734864","0.6843999547954118","24.52159967199169",
Kallam Textiles Ltd,KALLAM,"Textiles","15.156631294","383.8212693752577","372.306631294","15.156631294","-95.39437876629198",,"0.05872159658285228","5.599852449734864","0.6843999547954118","24.52159967199169","-0.2302039989975698"
RSC International Ltd,RSCINT,"Textiles","15.0699637",,"15.1499637",,"2861.2714134942235",,"9.66023314102564","5.599852449734864","0.6843999547954118","24.52159967199169","-19.07590341772152"
